Conversation, ChatGPT
3,Joy
4,Disgust
5,Sadness
6,Neutral
7,Sadness
8,Sadness
1,Neutral
2,Sadness
3,Sadness
4,Surprised
5,Disgust
1,Surprise
2,Neutral
1,Neutral
2,Anger
3,Disgust
1,Neutral
2,Neutral
3,Joy
4,Neutral
5,Neutral
6,Fear
7,Surprised
8,Surprised
9,Sadness
10,Neutral
11,Neutral
12,Neutral
13,Joy
14,Joy
15,Joy
16,Neutral
17,Neutral
18,Anger
1,Joy
2,Neutral
3,Fear
4,Surprised
5,Sadness
6,Surprised
7,Neutral
8,Anger
9,Sadness
10,Sadness
11,Neutral
12,Anger
1,Neutral
2,Neutral
3,Fear
4,Neutral
5,Joy
6,Fear
7,Joy
8,Sadness
9,Sadness
10,Surprise
11,Neutral
12,Joy
13,Surprise
14,Neutral
1,Surprised
2,Neutral
3,Fear
4,Joy
5,Anger
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Neutral
12,Fear
13,Neutral
1,Fear
2,Neutral
3,Fear
4,Joy
1,Neutral
2,Neutral
3,Neutral
4,Joy
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Surprised
6,Neutral
7,Surprised
8,Neutral
9,Neutral
1,Joy
2,Surprised
3,Neutral
4,Sadness
5,Surprised
6,Sadness
7,Neutral
8,Neutral
9,Joy
10,Joy
11,Anger
12,Neutral
13,Neutral
14,Joy
1,Joy
2,Surprised
3,Joy
4,Joy
5,Disgust
6,Joy
7,Joy
8,Neutral
9,Disgust
10,Neutral
11,Neutral
12,Neutral
13,Neutral
14,Neutral
15,Joy
16,Disgust
17,Joy
18,Neutral
19,Sadness
20,Sadness
21,Anger
1,Neutral
2,Joy
3,Anger
4,Surprise
5,Neutral
6,Surprise
1,Neutral
2,Joy
3,Surprised
4,Disgust
5,Neutral
6,Disgust
7,Neutral
8,Anger
9,Neutral
10,Fear
11,Neutral
12,Fear
13,Anger
14,Fear
15,Anger
16,Anger
1,Joy
2,Neutral
3,Joy
1,Neutral
2,Disgust
3,Surprise
4,Neutral
5,Joy
6,Sadness
7,Anger
8,Fear
9,Joy
10,Surprise
1,Neutral
2,Joy
3,Surprise
4,Disgust
5,Disgust
6,Surprise
7,Neutral
8,Joy
9,Fear
10,Neutral
11,Sadness
12,Sadness
1,Neutral
2,Anger
3,Anger
4,Fear
5,Neutral
1,Surprise
2,Sadness
3,Neutral
4,Sadness
5,Neutral
6,Surprise
7,Neutral
8,Sadness
9,Sadness
10,Disgust
11,Neutral
12,Joy
13,Joy
14,Neutral
15,Joy
16,Joy
17,Surprise
18,Surprise
19,Neutral
1,Disgust
2,Joy
3,Neutral
4,Joy
5,Neutral
6,Joy
7,Joy
8,Neutral
9,Surprise
10,Neutral
11,Sadness
12,Neutral
13,Surprise
14,Neutral
15,Fear
16,Neutral
17,Sadness
1,Neutral
2,Neutral
3,Neutral
4,Joy
5,Fear
6,Surprised
7,Neutral
8,Fear
9,Neutral
10,Disgust
11,Fear
12,Sadness
1,Neutral
2,Fear
3,Neutral
4,Fear
5,Neutral
6,Joy
7,Sadness
8,Surprise
9,Neutral
10,Joy
11,Anger
12,Neutral
13,Disgust
14,Joy
15,Neutral
16,Surprise
17,Neutral
18,Joy
19,Surprise
1,Fear
2,Joy
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Surprise
12,Neutral
13,Sadness
14,Surprise
1,Joy
2,Neutral
3,Neutral
4,Neutral
5,Surprise
6,Surprise
7,Disgust
8,Disgust
9,Anger
10,Neutral
11,Anger
12,Neutral
1,Joy
2,Joy
3,Neutral
4,Joy
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Disgust
1,Surprise
2,Joy
3,Neutral
4,Anger
5,Disgust
6,Neutral
7,Surprise
8,Neutral
9,Surprise
10,Neutral
11,Disgust
12,Neutral
13,Fear
14,Sadness
15,Disgust
1,surprise
2,fear
3,neutral
4,neutral
5,neutral
6,surprise
7,neutral
8,anger
9,neutral
10,sadness
11,neutral
12,surprise
13,surprise
14,sadness
15,confusion
16,joy
17,surprise
18,relief
1,Neutral
2,Fear
3,Neutral
4,Surprised
5,Surprised
6,Neutral
7,Fear
8,Joy
9,Joy
10,Anger
11,Neutral
12,Neutral
13,Neutral
14,Neutral
15,Joy
16,Surprised
1,Neutral
2,Neutral
3,Neutral
1,neutral
2,joy
3,neutral
4,joy
5,neutral
6,surprise
7,neutral
8,surprise
9,neutral
10,anger
11,anger
12,neutral
13,neutral
14,fear
15,neutral
16,sadness
17,neutral
18,neutral
1,Joy
2,Joy
3,Neutral
4,Disgust
5,Sadness
6,Neutral
7,Neutral
1,Surprise
2,Joy
3,Joy
4,Neutral
5,Neutral
6,Neutral
1,Neutral
2,Neutral
3,Sadness
4,Sympathy
1,Joy
2,Neutral
3,Surprise
4,Neutral
1,Surprised
2,Neutral
3,Sadness
4,Neutral
5,Neutral
6,Joy
7,Neutral
8,Surprise
9,Neutral
10,Joy
11,Neutral
12,Neutral
13,Anger
1,Neutral
2,Neutral
3,Neutral
4,Anger
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Joy
6,Neutral
7,Neutral
8,Surprised
9,Sadness
10,Neutral
11,Anger
12,Neutral
13,Anger
14,Joy
15,Sarcasm
1,Surprise
2,Anger
3,Sadness
1,- Monica - I know
2,- Monica -
3,- Monica -
4,- Monica -
5,- Monica -
6,- Monica -
7,- Monica -
8,- Monica -
9,- Monica -
1,Joy
2,Joy
3,Joy
4,Joy
5,Neutral
6,Surprise
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Surprise
12,Neutral
13,Surprise
14,Joy
15,Surprise
16,Joy
17,Surprise
18,Joy
19,Surprise
20,Neutral
1,Neutral
2,Joy
1,Neutral
2,Joy
3,Joy
4,Joy
5,Joy
6,Surprise
7,Neutral
8,Disgust
9,Joy
10,Neutral
11,Neutral
12,Neutral
13,Joy
1,Joy
2,Neutral
3,Fear
1,surprised
2,neutral
3,surprised
4,joy
5,joy
6,neutral
7,neutral
8,joy
9,joy
10,fear
11,neutral
12,fear
13,joy
14,neutral
15,neutral
16,neutral
1,Neutral
2,Joy
3,Neutral
4,Concern
5,Disgust
6,Neutral
7,Surprised
8,Neutral
9,Joy
10,Neutral
11,Neutral
12,Surprised
13,Anger
14,Anger
1,Surprised
2,Neutral
3,Surprised
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Neutral
12,Neutral
13,Anger
14,Joy
15,Anger
16,Neutral
1,Neutral
2,Sadness
3,Joy
4,Joy
5,Neutral
6,Disgust
7,Sadness
8,Anger
9,Sadness
10,Sadness
11,Fear
12,Anger
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Fear
6,Neutral
7,Confusion
8,Neutral
9,Surprise
10,Confusion
11,Surprise
12,Neutral
13,Neutral
14,Neutral
15,Neutral
16,Surprise
17,Neutral
1,Surprise
2,Neutral
3,Joy
4,Neutral
5,Fear
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Neutral
12,Surprise
13,Neutral
14,Surprise
15,Neutral
16,Neutral
17,Neutral
18,Neutral
19,Fear
20,Anger
21,Neutral
22,Fear
1,- Neutral
2,- Neutral
3,- Neutral
4,- Neutral
5,- Anger
6,- Neutral
7,- Neutral
8,- Neutral
9,- Neutral
10,- Anger
11,- Disgust
12,- Anger
13,- Surprised
14,- Fear
15,- Fear
16,- Neutral
17,- Neutral
1,Neutral
2,Neutral
3,Sadness
4,Surprise
5,Neutral
6,Surprise
1,Fear
2,Neutral
3,Fear
4,Surprised
5,Neutral
6,Neutral
7,Sadness
1,Joy
2,Joy
3,Neutral
4,Joy
5,Neutral
6,Neutral
7,Neutral
8,Surprised
9,Anger
10,Surprised
11,Anger
12,Surprise
13,Anger
14,Joy
15,Anger
1,Neutral
2,Neutral
3,Surprise
4,Anger
5,Sadness
1,Joy
2,Neutral
3,Neutral
4,Neutral
5,Surprise
6,Neutral
7,Sadness
8,Disgust
1,Neutral
2,Surprise
3,Joy
4,Disgust
5,Joy
6,Neutral
7,Neutral
1,Neutral
2,Surprise
3,Neutral
4,Joy
5,Neutral
6,Neutral
1,Joy
2,Surprised
3,Joy
4,Joy
5,Joy
6,Confusion
7,Disgust
1,Anger
2,Anger
3,Neutral
4,Anger
5,Sadness
6,Sadness
7,Neutral
8,Joy
9,Neutral
1,Surprised
2,Neutral
3,Neutral
4,Sadness
5,Joy
1,Joy
2,Neutral
3,Surprise
4,Fear
5,Fear
6,Surprise
7,Fear
1,Neutral
2,Sadness
3,Shame
4,Disgust
5,Anger
6,Regret
7,Neutral
1,neutral
2,neutral
3,surprised
4,neutral
5,joy
6,neutral
7,fear
1,surprise
2,neutral
3,neutral
4,surprise
5,neutral
6,neutral
7,surprise
8,joy
9,neutral
10,neutral
11,neutral
12,neutral
13,anger
14,concern
15,sadness
16,surprise
17,neutral
18,neutral
19,concern
20,neutral
21,neutral
22,surprise
23,surprise
24,neutral
1,Neutral
2,Surprise
3,Joy
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Surprise
11,Neutral
12,Disgust
13,Neutral
14,Sadness
15,Neutral
16,Fear
17,Surprise
1,Neutral
2,Neutral
3,Neutral
4,Surprise
5,Surprise
6,Curiosity
7,Neutral
8,Neutral
9,Joy
1,Joy
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Fear
7,Fear
8,Neutral
9,Disgust
10,Neutral
11,Neutral
12,Fear
13,Disgust
14,Fear
15,Anger
16,Fear
17,Disgust
18,Fear
19,Neutral
20,Disgust
21,Sadness
1,Anger
2,Joy
3,Surprise
4,Joy
5,Joy
6,Disgust
7,Neutral
8,Neutral
1,Joy
2,Neutral
3,Neutral
4,Surprised
5,Neutral
6,Sadness
1,Fear
2,Sadness
3,Neutral
4,Anger
5,Anger
6,Sadness
7,Surprised
8,Neutral
9,Sadness
10,Disgust
1,Sadness
2,Surprised
3,Fear
4,Surprised
5,Neutral
6,Neutral
7,Sadness
8,Neutral
9,Anger
10,Neutral
11,Anger
12,Anger
13,Anger
14,Neutral
15,Surprised
16,Neutral
17,Sadness
18,Sadness
19,Neutral
20,Neutral
21,Fear
22,Neutral
23,Surprised
24,Neutral
1,Surprise
2,Neutral
3,Anger
4,Sadness
5,Neutral
6,Fear
7,Sadness
8,Neutral
9,Neutral
10,Neutral
11,Sadness
12,Sadness
13,Fear
14,Hope
15,Surprise
16,Joy
1,neutral
2,neutral
3,neutral
4,sadness
5,surprised
6,neutral
7,fear
8,anger
9,sadness
10,sadness
11,sadness
12,anger
13,neutral
14,joy
15,surprised
16,joy
1,Neutral
2,Neutral
3,Sadness
4,Sadness
5,Neutral
6,Neutral
7,Surprise
8,Fear
9,Fear
10,Fear
1,Neutral
2,Joy
3,Joy
4,Surprised
1,neutral
2,neutral
3,anger
4,neutral
1,Disgust
2,Neutral
3,Surprise
4,Sadness
5,Sadness
6,Surprise
7,Neutral
8,Surprise
9,Joy
10,Sadness
11,Neutral
12,Sadness
13,Neutral
14,Surprise
15,Disgust
16,Neutral
1,Neutral
2,Neutral
3,Sadness
4,Joy
5,Joy
1,Anger
2,Sadness
3,Neutral
4,Disgust
5,Joy
6,Surprise
7,Neutral
8,Neutral
9,Joy
10,Disgust
1,Neutral
2,Neutral
3,Disgust
4,Neutral
5,Joy
6,Surprise
7,Sadness
1,Fear
2,Surprise
3,Disgust
4,Neutral
5,Sadness
1,Joy
2,Neutral
3,Neutral
4,Surprise
5,Sadness
6,Joy
7,Neutral
8,Neutral
9,Joy
10,Joy
11,Joy
12,Sadness
13,Neutral
14,Surprise
15,Surprise
16,Surprise
17,Neutral
18,Surprise
19,Surprise
20,Joy
1,neutral
2,disgust
3,joy
4,surprise
5,joy
6,neutral
7,fear
8,fear
9,surprise
1,Neutral
2,Neutral
3,Surprise
1,Fear
2,Neutral
3,Sadness
4,Surprise
5,Neutral
6,Joy
7,Joy
8,Neutral
9,Neutral
1,Neutral
2,Neutral
3,Surprise
4,Sadness
5,Joy
6,Joy
7,Surprise
8,Surprise
9,Neutral
10,Fear
11,Neutral
12,Neutral
13,Neutral
14,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Anger
7,Confusion
8,Neutral
9,Neutral
10,Anger
11,Neutral
12,Neutral
13,Frustration
14,Joy
15,Sadness
16,Neutral
17,Neutral
18,Joy
19,Sadness
1,Neutral
2,Neutral
3,Joy
1,Joy
2,Neutral
3,Surprised
4,Joy
5,Joy
6,Disgust
7,Neutral
8,Neutral
9,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Surprise
6,Neutral
7,Sadness
8,Neutral
9,Joy
10,Neutral
1,Joy
2,Neutral
3,Joy
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Joy
10,Surprise
11,Fear
1,Disgust
2,Neutral
3,Neutral
4,Neutral
5,Anger
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Anger
9,Joy
10,Joy
11,Surprise
12,Neutral
13,Surprise
14,Joy
15,Joy
16,Neutral
17,Neutral
18,Fear
19,Disgust
20,Sadness
21,Disgust
1,Anger
2,Fear
3,Joy
4,Surprise
5,Neutral
6,Neutral
7,Surprise
8,Surprise
9,Disgust
10,Disgust
11,Surprise
12,Neutral
13,Sadness
1,Fear
2,Joy
3,Anger
4,Surprised
5,Sadness
1,Neutral
2,Neutral
3,Fear
4,Neutral
5,Fear
6,Neutral
7,Surprised
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Fear
6,Surprised
7,Joy
8,Anger
1,Joy
2,Neutral
3,Joy
4,Surprised
5,Fear
6,Fear
7,Anger
8,Sadness
1,Fear
2,Neutral
3,Surprise
4,Surprise
5,Neutral
6,Neutral
7,Neutral
8,Fear
1,Joy
2,Joy
3,Joy
4,Surprise
5,Joy
6,Joy
7,Neutral
8,Joy
1,Joy
2,Disgust
3,Neutral
4,Surprised
5,Neutral
6,Disgust
7,Neutral
8,Disgust
9,Neutral
10,Disgust
11,Neutral
12,Anger
13,Neutral
14,Disgust
15,Neutral
16,Anger
17,Neutral
18,Surprised
19,Neutral
1,Joy
2,Joy
3,Neutral
4,Joy
5,Surprised
6,Neutral
7,Neutral
8,Joy
9,Fear
10,Joy
11,Joy
12,Surprise
1,Neutral
2,Neutral
3,Neutral
4,Joy
5,Surprised
6,Fear
7,Neutral
8,Joy
9,Joy
1,Joy
2,Surprise
3,Neutral
4,Joy
5,Surprise
6,Neutral
7,Fear
8,Neutral
9,Neutral
10,Sadness
11,Surprise
1,Fear
2,Joy
3,Fear
4,Neutral
5,Surprise
1,Neutral
2,Joy
3,Sadness
1,Anger
2,Neutral
3,Joy
4,Joy
5,Sadness
6,Surprise
7,Surprise
8,Joy
9,Fear
10,Surprise
11,Fear
12,Fear
1,Fear
2,Neutral
3,Neutral
4,Surprised
1,Anger
2,Neutral
3,Joy
4,Joy
1,Neutral
2,Fear
3,Disgust
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Joy
12,Disgust
13,Neutral
14,Disgust
15,Disgust
16,Neutral
1,Neutral
2,Neutral
3,Fear
4,Surprise
5,Anger
6,Fear
7,Anger
8,Fear
9,Disgust
10,Fear
11,Disgust
12,Fear
13,Disgust
14,Neutral
15,Neutral
16,Surprise
17,Fear
18,Anger
19,Anger
1,neutral
2,joy
3,neutral
4,joy
5,neutral
6,joy
7,joy
8,surprise
9,anger
10,joy
11,fear
1,neutral
2,neutral
3,surprised
4,neutral
5,surprise
6,surprised
7,neutral
8,surprised
9,fear
10,surprise
11,neutral
12,surprise
13,neutral
14,surprise
15,fear
16,fear
17,surprise
18,joy
19,disgust
20,fear
1,Neutral
2,Surprised
3,Neutral
4,Neutral
1,Fear
2,Neutral
3,Surprise
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Joy
9,Neutral
10,Neutral
11,Disgust
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Joy
6,Joy
7,Neutral
8,Joy
1,Anger
2,Neutral
3,Joy
4,Neutral
5,Surprise
6,Neutral
7,Sadness
8,Neutral
9,Surprise
10,Neutral
1,Surprise
2,Neutral
3,Neutral
4,Neutral
5,Anger
6,Joy
7,Joy
8,Disgust
9,Disgust
10,Surprise
11,Surprise
12,Joy
13,Fear
14,Surprise
15,Neutral
16,Joy
1,Joy
2,Neutral
3,Joy
4,Neutral
5,Neutral
6,Neutral
7,Surprised
8,Neutral
9,Disgust
10,Anger
1,Sadness
2,Surprise
3,Neutral
4,Joy
5,Neutral
6,Joy
7,Neutral
8,Fear
9,Neutral
10,Fear
11,Surprise
12,Surprise
13,Fear
1,Neutral
2,Joy
3,Joy
4,Surprised
5,Neutral
6,Joy
7,Surprised
1,Disgust
2,Neutral
3,Neutral
4,Neutral
5,Surprised
6,Joy
7,Neutral
1,Neutral
2,Surprise
3,Neutral
4,Neutral
5,Neutral
6,Anger
7,Surprise
8,Anger
9,Joy
10,Joy
11,Sadness
1,Neutral
2,Joy
3,Surprised
4,Neutral
5,Joy
6,Joy
7,Joy
8,Neutral
9,Neutral
10,Fear
11,Neutral
12,Disgust
13,Neutral
14,Neutral
15,Neutral
16,Surprise
17,Neutral
18,Neutral
1,Neutral
2,Neutral
3,Surprise
4,Neutral
1,Neutral
2,Joy
3,Surprised
4,Disgust
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Sadness
10,Sadness
11,Sadness
12,Neutral
13,Fear
14,Anger
1,Neutral
2,Neutral
3,Joy
4,Surprised
5,Neutral
6,Sadness
7,Fear
8,Sadness
9,Fear
10,Fear
11,Disgust
1,Fear
2,Neutral
3,Fear
4,Sadness
5,Neutral
6,Sadness
7,Sadness
8,Sadness
9,Neutral
10,Neutral
11,Joy
1,Neutral
2,Neutral
3,Anger
4,Disgust
5,Sadness
6,Neutral
7,Fear
1,Disgust
2,Neutral
3,Surprise
4,Joy
5,Sadness
6,Anger
7,Fear
8,Neutral
9,Fear
10,Neutral
11,Fear
12,Neutral
13,Fear
14,Neutral
15,Surprise
16,Fear
17,Disgust
18,Neutral
19,Joy
20,Disgust
21,Anger
22,Anger
1,Joy
2,Neutral
3,Surprise
4,Surprise
5,Neutral
6,Sadness
7,Joy
8,Sadness
9,Anger
10,Sadness
11,Joy
12,Surprise
1,Neutral
2,Anger
3,Anger
4,Sadness
5,Neutral
1,Surprised
2,Neutral
3,Anger
4,Neutral
5,Anger
6,Neutral
7,Joy
8,Joy
9,Surprise
10,Anger
11,Anger
12,Neutral
13,Neutral
14,Neutral
15,Surprise
16,Neutral
17,Joy
18,Joy
1,Joy
2,Joy
1,Surprise
2,Neutral
3,Joy
4,Joy
5,Joy
6,Surprise
1,Joy
2,Joy
3,Joy
4,Joy
5,Surprise
6,Neutral
1,neutral
2,neutral
3,neutral
4,joy
5,neutral
6,neutral
7,neutral
8,surprise
9,neutral
10,surprise
11,joy
12,neutral
13,neutral
14,neutral
1,Joy
2,Joy
3,Surprise
4,Surprise
5,Neutral
6,Sadness
7,Neutral
8,Neutral
9,Surprise
10,Joy
11,Fear
12,Surprise
13,Neutral
14,Joy
1,Neutral
2,Anger
3,Joy
4,Joy
5,Joy
6,Surprise
7,Fear
8,Sadness
9,Neutral
1,neutral
2,surprised
3,neutral
4,surprised
5,neutral
6,surprised
7,neutral
8,neutral
9,neutral
10,joy
11,neutral
12,surprised
1,Disgust
2,Fear
3,Anger
4,Neutral
5,Neutral
6,Surprised
7,Surprised
8,Joy
9,Neutral
10,Neutral
11,Neutral
12,Surprise
13,Joy
14,Joy
15,Neutral
16,Neutral
1,Joy
2,Sadness
3,Neutral
4,Neutral
5,Neutral
6,Fear
7,Surprise
8,Joy
9,Fear
10,Surprise
1,Joy
2,Joy
3,Surprise
4,Neutral
5,Joy
6,Surprise
7,Fear
8,Neutral
1,Neutral
2,Surprise
3,Joy
4,Neutral
5,Surprise
6,Neutral
7,Joy
8,Fear
9,Surprise
10,Neutral
11,Joy
12,Neutral
13,Joy
14,Sadness
15,Sadness
1,Joy
2,Fear
3,Surprise
4,Neutral
5,Surprise
6,Fear
7,Anger
8,Neutral
9,Neutral
10,Disgust
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Surprised
6,Neutral
7,Surprised
8,Disgust
9,Joy
10,Anger
11,Joy
1,Neutral
2,Joy
3,Joy
4,Surprised
5,Sadness
6,Neutral
7,Neutral
8,Neutral
9,Joy
10,Neutral
11,Sadness
12,Joy
13,Joy
14,Joy
15,Joy
16,Joy
17,Joy
18,Joy
19,Joy
20,Sadness
21,Surprised
1,Neutral
2,Neutral
3,Disgust
4,Fear
5,Disgust
6,Anger
7,Neutral
8,Anger
9,Anger
10,Anger
11,Anger
12,Anger
13,Disgust
14,Sadness
15,Fear
16,Neutral
17,Neutral
18,Joy
19,Anger
20,Neutral
21,Neutral
22,Neutral
23,Surprise
1,Sadness
2,Neutral
3,Sadness
4,Neutral
5,Neutral
1,Surprised
2,Neutral
3,Disgust
4,Disgust
5,Neutral
6,Neutral
7,Sadness
8,Anger
9,Fear
10,Neutral
11,Joy
1,Joy
2,Surprised
1,Joy
2,Neutral
3,Neutral
4,Joy
5,Fear
6,Surprise
7,Sadness
8,Fear
9,Disgust
1,Neutral
2,Joy
1,Neutral
2,Neutral
3,Surprise
4,Joy
5,Anger
6,Sadness
7,Disgust
8,Surprise
1,neutral
2,neutral
3,joy
4,disgust
5,sadness
6,sadness
7,surprise
8,neutral
9,neutral
10,neutral
11,surprise
12,joy
13,joy
14,surprise
15,joy
1,Disgust
2,Fear
3,Anger
4,Disgust
5,Joy
6,Neutral
7,Neutral
8,Joy
9,Joy
10,Joy
11,Joy
12,Joy
13,Neutral
14,Joy
15,Neutral
16,Neutral
17,Neutral
18,Joy
19,Joy
1,Surprised
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Neutral
12,Joy
13,Surprise
14,Fear
15,Sadness
16,Joy
17,Neutral
18,Neutral
19,Fear
20,Joy
21,Sadness
1,Neutral
2,Joy
3,Neutral
4,Joy
5,Neutral
6,Neutral
7,Neutral
8,Surprise
9,Neutral
10,Neutral
11,Neutral
12,Joy
13,Joy
14,Surprise
1,Surprised
2,Neutral
3,Joy
4,Neutral
5,Neutral
6,Surprised
7,Neutral
8,Joy
9,Surprise
10,Neutral
11,Neutral
12,Neutral
13,Neutral
14,Joy
1,Neutral
2,Neutral
3,Joy
4,Joy
5,Joy
6,Surprised
7,Joy
8,Neutral
9,Joy
10,Neutral
11,Surprise
12,Neutral
13,Neutral
14,Neutral
15,Neutral
16,Neutral
17,Surprise
18,Neutral
1,Joy
2,Neutral
3,Neutral
4,Neutral
5,neutral
6,Neutral
7,Joy
8,Neutral
9,Surprise
10,Surprise
11,Neutral
12,Neutral
13,Fear
14,Neutral
15,Neutral
1,Joy
2,Surprise
3,Joy
4,Surprise
5,Anger
6,Anger
7,Disgust
8,Anger
9,Disgust
10,Surprise
11,Neutral
12,Anger
13,Sadness
14,Neutral
15,Neutral
16,Surprise
17,Neutral
18,Neutral
19,Sadness
1,Neutral
2,Joy
3,Surprised
4,Joy
5,Joy
6,Joy
7,Neutral
8,Neutral
9,Joy
10,Anger
1,Anger
2,Neutral
3,Joy
4,Sadness
5,Neutral
6,Neutral
7,Neutral
8,Surprise
9,Fear
1,Surprise
2,Neutral
3,Surprise
4,Neutral
5,Joy
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
1,Joy
2,Neutral
3,Sadness
4,Neutral
5,Joy
6,Fear
7,Neutral
1,Anger
2,Neutral
3,Anger
4,Neutral
5,Sadness
6,Neutral
7,Anger
8,Neutral
9,Anger
10,Joy
11,Surprise
12,Neutral
cookie to bake,1
1,Neutral
2,Joy
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Joy
11,Surprised
1,Neutral
2,Joy
3,Surprise
4,Neutral
5,Surprise
6,Neutral
7,Neutral
8,Neutral
9,Joy
10,Disgust
11,Sadness
12,Disgust
13,Neutral
14,Neutral
15,Disgust
16,Joy
17,Disgust
1,Neutral
2,Fear
1,Joy
2,Surprised
3,Neutral
4,Neutral
5,Disgust
1,Neutral
2,Joy
3,Neutral
4,Surprised
5,Surprise
6,Neutral
7,Joy
1,Surprise
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Surprise
8,Neutral
9,Joy
10,Disgust
11,Joy
1,Neutral
2,Joy
3,Sadness
4,Fear
5,Neutral
6,Fear
7,Disgust
8,Joy
9,Fear
10,Neutral
11,Neutral
12,Joy
13,Neutral
14,Joy
15,Surprise
16,Joy
17,Surprise
1,Neutral
2,Joy
3,Neutral
4,Joy
5,Joy
6,Anger
7,Neutral
8,Neutral
9,Joy
10,Neutral
11,Neutral
12,Neutral
13,Neutral
14,Joy
15,Joy
16,Neutral
17,Fear
18,Joy
19,Disgust
20,Neutral
21,Anger
22,Joy
1,Anger
2,Disgust
3,Anger
4,Disgust
5,Joy
6,Surprised
7,Neutral
1,Surprised
2,Joy
3,Joy
4,Joy
5,Neutral
6,Neutral
7,Neutral
8,Surprise
9,Joy
10,Joy
11,Neutral
12,Neutral
13,Neutral
14,Neutral
15,Neutral
16,Neutral
17,Neutral
18,Joy
19,Neutral
20,Neutral
21,Neutral
22,Surprise
23,Neutral
24,Anger
1,Disgust
2,Neutral
3,Joy
4,Surprised
5,Joy
6,Anger
7,Joy
8,Neutral
9,Surprised
10,Joy
1,Disgust
2,Surprise
3,Anger
4,Neutral
5,Joy
6,Joy
7,Disgust
8,Neutral
9,Anger
10,Fear
11,Surprise
12,Disgust
13,Confusion
1,Disgust
2,Disgust
3,Neutral
4,Neutral
5,Neutral
6,Joy
7,Joy
8,Joy
9,Neutral
10,Fear
11,Neutral
12,Disgust
13,Disgust
14,Joy
15,Joy
16,Surprise
1,Neutral
2,Neutral
3,Joy
4,Neutral
5,Neutral
1,Sadness
2,Disgust
3,Fear
4,Anger
5,Sadness
6,Neutral
7,Joy
8,Surprise
9,Joy
1,Surprised
2,Neutral
3,Disgust
4,Sadness
5,Joy
6,Fear
7,Surprised
8,Neutral
9,Joy
10,Surprised
11,Joy
12,Fear
13,Anger
14,Fear
15,Anger
16,Joy
1,joy
2,neutral
3,neutral
4,neutral
5,surprise
6,surprise
7,neutral
8,neutral
9,surprise
10,neutral
11,neutral
12,surprise
13,surprise
14,surprise
15,neutral
16,disgust
17,joy
18,neutral
19,joy
20,disgust
21,neutral
1,Joy
2,Joy
3,Joy
4,Neutral
5,Fear
6,Fear
7,Fear
8,Fear
9,Joy
10,Neutral
11,Disgust
12,Disgust
13,Neutral
14,Neutral
15,Joy
16,Neutral
17,Fear
18,Surprise
19,Fear
20,Neutral
21,Fear
1,Neutral
2,Neutral
3,Fear
4,Sadness
5,Joy
6,Neutral
7,Sadness
8,Neutral
9,Joy
10,Sadness
11,Neutral
12,Neutral
13,Surprised
14,Joy
15,Neutral
16,Neutral
17,Neutral
18,Neutral
19,Neutral
20,Joy
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Sadness
7,Sadness
8,Joy
9,Joy
10,Joy
11,Joy
12,Neutral
13,Joy
14,Neutral
15,Sadness
16,Surprised
1,Neutral
2,Neutral
3,Joy
4,Neutral
5,Neutral
6,Neutral
7,Joy
8,Disgust
9,Anger
10,Sadness
1,Neutral
2,Neutral
3,Joy
4,Neutral
5,Neutral
6,Neutral
7,Sadness
1,Joy
2,Neutral
3,Neutral
4,Joy
5,Joy
6,Joy
