Conversation, ChatGPT
47,Statement Non Opinion
48,Backchannel
49,Disagreement
1,Question
2,Question
3,Acknowledge
4,Acknowledge
5,Question
6,Statement Non Opinion
7,Statement Non Opinion
8,Statement Non Opinion
9,Apology
10,Acknowledge
11,Statement Non Opinion
12,Acknowledge
13,Statement Non Opinion
14,Question
15,Statement Non Opinion
16,Question
17,Statement Non Opinion
18,Statement Non Opinion
19,Offer
20,Acknowledge
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Acknowledge
28,Statement Non Opinion
29,Apology
30,Statement Non Opinion
31,Question
32,Suggestion
33,Disagreement
34,Statement Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Acknowledge
38,Statement Non Opinion
39,Statement Non Opinion
1,Greeting
2,Question
3,Answer
4,Backchannel
5,Acknowledge
6,Statement Non Opinion
7,Acknowledge
8,Statement Non Opinion
9,Statement Opinion
10,Question
11,Statement Non Opinion
12,Exclamation
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Backchannel
18,Statement Non Opinion
19,Statement Non Opinion
20,Statement Opinion
21,Agreement
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Thank you
26,Statement Non Opinion
27,Statement Non Opinion
28,Agreement
29,Acknowledge
30,Statement Non Opinion
31,Backchannel
32,Statement Non Opinion
33,Question
34,
1,Greeting
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Statement Non Opinion
6,Request
7,Question
8,Answer
9,Question
10,Answer
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Opinion
15,Statement Opinion
16,Command
17,Command
18,Statement Non Opinion
19,Request
20,Statement Opinion
21,Statement Non Opinion
22,Backchannel
23,Suggestion
24,Statement Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Backchannel
29,Statement Non Opinion
30,Statement Non Opinion
31,Apology
32,Offer
33,Backchannel
34,Command
35,Statement Non Opinion
36,Statement Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Acknowledge
40,Suggestion
41,Statement Non Opinion
42,Statement Non Opinion
43,Backchannel
44,Statement Non Opinion
45,Request
46,Answer
47,Statement Opinion
48,Acknowledge
49,Statement Non Opinion
1,Greeting
2,Statement Non Opinion
3,Question
4,Answer
5,Question
6,Answer
7,Question
8,Statement Non Opinion
9,Answer
10,Statement Non Opinion
11,Backchannel
12,Question
13,Answer
14,Question
15,Answer
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Non Opinion
20,Acknowledge
21,Statement Non Opinion
22,Statement Non Opinion
23,Question
24,Command
25,Statement Non Opinion
26,Statement Non Opinion
27,Acknowledge
28,Statement Non Opinion
29,Statement Non Opinion
30,Disagreement
31,Statement Non Opinion
32,Statement Non Opinion
33,Agreement
34,Agreement
35,Greeting
36,Acknowledge
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Agreement
12,Question
13,Statement Opinion
14,Question
15,Statement Opinion
16,Question
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Command
23,Statement Opinion
24,Agreement
25,Question
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Opinion
29,Statement Non Opinion
30,Question
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Opinion
34,Statement Non Opinion
35,Statement Opinion
36,Statement Non Opinion
37,Disagreement
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Non Opinion
43,Question
44,Statement Non Opinion
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Opinion
48,Statement Non Opinion
49,Statement Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Opinion
53,Agreement
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Question
58,Statement Non Opinion
59,Question
60,Statement Opinion
61,Question
62,Statement Opinion
63,Question
64,Statement Opinion
65,Agreement
66,Backchannel
67,Statement Non Opinion
68,Statement Non Opinion
69,Backchannel
70,Statement Non Opinion
71,Question
72,Disagreement
73,Agreement
1,Question
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Question
13,Command
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Non Opinion
20,Question
21,Statement Non Opinion
22,Acknowledge
23,Statement Non Opinion
24,Statement Non Opinion
25,Command
26,Statement Non Opinion
27,Command
28,Command
29,Question
30,Statement Non Opinion
31,Statement Non Opinion
32,Question
1,Statement Non Opinion
2,Acknowledge
3,Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Others
9,Others
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Question
16,Statement Non Opinion
17,Question
18,Statement Non Opinion
19,Statement Non Opinion
20,Statement Non Opinion
21,Statement Non Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Statement Non Opinion
25,Question
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Question
30,Statement Non Opinion
31,Statement Non Opinion
32,Command
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Question
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Command
42,Question
43,Question
44,Statement Non Opinion
45,Question
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Backchannel
50,Statement Non Opinion
51,Question
52,Statement Non Opinion
53,Backchannel
54,Statement Non Opinion
55,Statement Non Opinion
56,Question
57,Statement Non Opinion
58,Statement Non Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Question
66,Statement Non Opinion
67,Statement Opinion
68,Statement Opinion
69,Others
70,Statement Non Opinion
71,Question
72,Command
1,Question
2,Statement Opinion
3,Question
4,Question
5,Statement Opinion
6,Question
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Acknowledge
12,Statement Opinion
13,Question
14,Answer
15,Question
16,Statement Non Opinion
17,Statement Opinion
18,Opinion
19,Question
20,Statement Non Opinion
21,Question
22,Command
23,Disagreement
24,Statement Non Opinion
25,Agreement
26,Statement Non Opinion
27,Disagreement
28,Command
29,Question
30,Statement Non Opinion
31,Statement Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Question
36,Answer
37,Statement Non Opinion
38,Statement Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Question
42,Answer
43,Statement Non Opinion
44,Statement Non Opinion
45,Statement Non Opinion
46,Statement Opinion
47,Statement Non Opinion
48,Statement Opinion
49,Question
50,Statement Opinion
51,Command
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Question
59,Question
60,Question
1,Question
2,Question
3,Question
4,Statement Opinion
5,Statement Non Opinion
6,Statement Opinion
7,Statement Non Opinion
8,Statement Opinion
9,Question
10,Apology
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Statement Non Opinion
15,Command
16,Question
17,Question
18,Disagreement
19,Statement Opinion
20,Question
21,Question
22,Question
23,Disagreement
24,Question
25,Statement Opinion
26,Backchannel
27,Statement Non Opinion
28,Disagreement
29,Disagreement
30,Statement Opinion
31,Statement Non Opinion
32,Disagreement
33,Question
34,Statement Non Opinion
35,Question
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Opinion
40,Acknowledge
41,Question
42,Statement Non Opinion
43,Statement Non Opinion
44,Question
45,Disagreement
46,Statement Opinion
47,Question
48,Disagreement
49,Question
50,Disagreement
51,Question
52,Disagreement
53,Question
54,Disagreement
55,Question
56,Disagreement
57,Disagreement
58,Statement Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Question
64,Agreement
65,Acknowledge
66,Statement Opinion
67,Agreement
68,Statement Opinion
69,Statement Non Opinion
70,Statement Opinion
71,Statement Opinion
72,Statement Non Opinion
73,Disagreement
74,Statement Non Opinion
75,Statement Opinion
76,Question
77,Agreement
78,Statement Opinion
79,Disagreement
80,Statement Opinion
81,Statement Non Opinion
82,Statement Non Opinion
83,Statement Opinion
84,Statement Non Opinion
85,Statement Non Opinion
86,Agreement
87,Statement Non Opinion
88,Statement Non Opinion
89,Question
90,Agreement
91,Statement Opinion
92,Apology
93,Command
94,Statement Opinion
95,Statement Non Opinion
1,Exclamation
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Opinion
6,Question
7,Question
8,Statement Non Opinion
9,Statement Non Opinion
10,Statement Non Opinion
11,Other
12,Statement Non Opinion
13,Statement Non Opinion
14,Question
15,Command
16,Question
17,Statement Non Opinion
18,Question
19,Statement Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Question
23,Agreement
24,Question
25,Command
26,Statement Non Opinion
27,Question
28,Statement Opinion
29,Statement Opinion
30,Statement Opinion
31,Agreement
32,Question
33,Answer
34,Question
35,Statement Non Opinion
36,Question
37,Statement Non Opinion
38,Question
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Opinion
43,Question
44,Statement Opinion
45,Command
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Question
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Opinion
56,Statement Non Opinion
57,Statement Opinion
58,Question
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Statement Non Opinion
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Opinion
69,Statement Non Opinion
70,Statement Opinion
71,Statement Non Opinion
1,Statement Non Opinion
2,Disagreement
3,Statement Non Opinion
4,Answer
5,Statement Non Opinion
6,Disagreement
7,Statement Non Opinion
8,Disagreement
9,Statement Non Opinion
10,Answer
11,Statement Non Opinion
12,Question
13,Answer
14,Question
15,Answer
16,Statement Opinion
17,Statement Non Opinion
18,Agreement
19,Question
20,Answer
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Non Opinion
25,Acknowledge
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Command
30,Statement Non Opinion
31,Question
32,Statement Non Opinion
33,Other
34,Question
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Agreement
39,Disagreement
40,Agreement
41,Command
42,Command
43,Other
44,Other
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Question
55,Answer
56,Question
57,Command
58,Statement Non Opinion
59,Statement Opinion
60,Disagreement
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Question
65,Command
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Command
70,Question
71,Answer
72,Statement Non Opinion
73,Statement Non Opinion
74,Statement Non Opinion
75,Statement Non Opinion
76,Command
77,Disagreement
78,Statement Opinion
79,Command
80,Statement Non Opinion
81,Command
82,Command
83,Statement Non Opinion
84,Statement Opinion
85,Statement Non Opinion
86,Statement Non Opinion
87,Statement Non Opinion
88,Statement Non Opinion
89,Command
90,Statement Non Opinion
91,Statement Opinion
92,Statement Opinion
93,Other
1,Question
2,Question
3,Statement Non Opinion
4,Question
5,Answer
6,Statement Non Opinion
7,Acknowledge
8,Statement Non Opinion
9,Statement Non Opinion
10,Statement Non Opinion
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Command
16,Statement Non Opinion
17,Statement Non Opinion
18,Command
19,Statement Non Opinion
20,Command
21,Command
22,Question
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Non Opinion
31,Command
32,Statement Non Opinion
33,Question
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Command
38,Statement Non Opinion
39,Statement Non Opinion
40,Opinion
41,Statement Non Opinion
42,Question
43,Statement Non Opinion
44,Question
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Command
49,Statement Non Opinion
1,Statement Non Opinion
2,Answer
3,Statement Opinion
4,Agreement
5,Statement Non Opinion
6,Statement Non Opinion
7,Statement Non Opinion
8,Statement Non Opinion
9,Statement Non Opinion
10,Disagreement
11,Question
12,Answer
13,Statement Non Opinion
14,Disagreement
15,Question
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Non Opinion
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Opinion
24,Question
25,Statement Non Opinion
26,Question
27,Statement Non Opinion
28,Statement Non Opinion
29,Question
30,Command
31,Statement Non Opinion
32,Command
33,Statement Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Disagreement
37,Sarcasm
38,Statement Opinion
39,Sarcasm
40,Statement Opinion
41,Statement Non Opinion
42,Statement Opinion
43,Answer
44,Question
45,Statement Non Opinion
46,Command
47,Question
48,Statement Non Opinion
49,Question
50,Statement Non Opinion
51,Statement Opinion
52,Agreement
1,Question
2,Answer
3,Command
4,Question
5,Statement Non Opinion
6,Opinion
7,Acknowledge
8,Statement Non Opinion
9,Statement Non Opinion
10,Question
11,Answer
12,Question
13,Answer
14,Statement Non Opinion
15,Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Opinion
19,Agreement
20,Statement Non Opinion
21,Statement Non Opinion
22,Opinion
23,Opinion
24,Defend
25,Defend
26,Opinion
27,Statement Non Opinion
28,Command
29,Agreement
30,Question
31,Answer
32,Question
33,Answer
34,Statement Non Opinion
35,Opinion
36,Agreement
37,Disagreement
38,Question
39,Disagreement
40,Statement Non Opinion
41,Opinion
42,Command
43,Opinion
44,Question
45,Answer
46,Statement Non Opinion
47,Statement Non Opinion
48,Disagreement
49,Question
50,Question
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Command
55,Statement Non Opinion
56,Question
57,Statement Non Opinion
58,Question
59,Answer
60,Agreement
61,Opinion
62,Question
63,Agreement
64,Question
65,Answer
66,Question
67,Answer
68,Statement Opinion
69,Agreement
70,Statement Non Opinion
71,Statement Non Opinion
72,Statement Non Opinion
73,Statement Non Opinion
74,Statement Non Opinion
75,Statement Non Opinion
76,Agreement
77,Others
78,Others
79,Agreement
80,Agreement
81,Statement Non Opinion
82,Statement Non Opinion
83,Statement Non Opinion
84,Statement Non Opinion
85,Statement Non Opinion
86,Statement Non Opinion
87,Statement Non Opinion
88,Question
89,Answer
90,Statement Non Opinion
91,Statement Non Opinion
92,Statement Non Opinion
93,Statement Non Opinion
94,Statement Non Opinion
95,Question
96,Statement Non Opinion
97,Statement Non Opinion
98,Statement Non Opinion
99,Statement Non Opinion
100,Backchannel
101,Others
102,Statement Non Opinion
1,Command
2,Backchannel
3,Statement Non Opinion
4,Opinion
5,Statement Non Opinion
6,Statement Non Opinion
7,Opinion
8,Command
9,Others
10,Statement Non Opinion
11,Other
12,Statement Non Opinion
13,Statement Non Opinion
14,Question
15,Command
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Non Opinion
20,Other
21,Statement Non Opinion
22,Agreement
23,Statement Non Opinion
24,Apology
25,Statement Non Opinion
26,Statement opinion
27,Statement Non opinion
28,Agreement
29,Statement Non opinion
30,Others
31,Statement Non opinion
32,Statement Non opinion
33,Statement Opinion
34,Agreement
35,Statement Non opinion
36,Question
37,Statement Non opinion
38,Question
39,Answer
40,Question
41,Answer
42,Opinion
43,Statement Non opinion
44,Statement Non opinion
45,Statement Non opinion
46,Statement Non opinion
47,Backchannel
48,Command
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Non opinion
54,Statement Opinion
55,Statement Non opinion
56,Command
57,Statement Non opinion
58,Statement Opinion
59,Statement Non opinion
60,Statement Opinion
61,Statement Non opinion
62,Others
63,Statement Non opinion
64,Answer
65,Statement Opinion
66,Statement Non opinion
67,Statement Non opinion
68,Statement Non opinion
69,Statement Opinion
1,Question
2,Statement Non Opinion
3,Statement Non Opinion
4,Statement Non Opinion
5,Acknowledge
6,Statement Non Opinion
7,Acknowledge
8,Statement Non Opinion
9,Statement Non Opinion
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Command
20,Statement Non Opinion
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Command
30,Statement Non Opinion
31,Statement Non Opinion
32,Statement Non Opinion
33,Others
34,Command
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Question
39,Statement Non Opinion
40,Command
41,Statement Non Opinion
1,Apology
2,Acknowledge
3,Acknowledge
4,Statement Opinion
5,Acknowledge
6,Statement Non Opinion
7,Acknowledge
8,Statement Non Opinion
9,Statement Opinion
10,Statement Opinion
11,Statement Opinion
12,Statement Opinion
13,Acknowledge
14,Statement Opinion
15,Statement Opinion
16,Statement Non Opinion
17,Acknowledge
18,Statement Opinion
19,Agreement
20,Acknowledge
21,Statement Opinion
22,Statement Opinion
23,Acknowledge
24,Backchannel
1,Greeting
2,Statement Non Opinion
3,Question
4,Answer
5,Command
6,Answer
7,Question
8,Answer
9,Statement Non Opinion
10,Agreement
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Acknowledge
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Non Opinion
20,Statement Non Opinion
21,Question
22,Statement Non Opinion
23,Acknowledge
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement non Opinion
28,Question
29,Answer
30,Statement Non Opinion
31,Question
32,Statement Non Opinion
33,Statement Non Opinion
34,Question
35,Statement Non Opinion
36,Statement Non Opinion
37,Question
38,Answer
39,Question
40,Answer
41,Acknowledge
42,Statement Non Opinion
43,Statement Non Opinion
44,Statement Non Opinion
45,Backchannel
46,Statement Non Opinion
47,Acknowledge
48,Statement Non Opinion
49,Agreement
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Acknowledge
56,Statement Non Opinion
57,Statement Non Opinion
58,Statement Non Opinion
59,Agreement
60,Statement Non Opinion
61,Question
62,Answer
63,Acknowledge
64,Statement Non Opinion
65,Acknowledge
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Non Opinion
70,Question
71,Statement Non Opinion
72,Statement Non Opinion
73,Statement Non Opinion
74,Question
75,Statement Non Opinion
76,Statement Non Opinion
77,Statement Non Opinion
78,Statement Non Opinion
79,Statement Non Opinion
80,Question
81,Answer
82,Statement Non Opinion
83,Agreement
84,Statement Non Opinion
85,Agreement
86,Question
87,Statement Non Opinion
88,Statement Non Opinion
89,Agreement
90,Statement Non Opinion
91,Statement Non Opinion
92,Statement Non Opinion
93,Statement Non Opinion
94,Statement Non Opinion
95,Statement Non Opinion
96,Statement Non Opinion
97,Statement Non Opinion
98,Statement Non Opinion
99,Acknowledge
100,Question
101,Statement Non Opinion
102,Statement Non Opinion
103,Statement Non Opinion
104,Statement Non Opinion
105,Statement Non Opinion
106,Statement Non Opinion
107,Statement Non Opinion
108,Statement non Opinion
109,Statement Non Opinion
110,Statement Non Opinion
111,Statement Non Opinion
112,Acknowledge
113,Backchannel
114,Statement Non Opinion
115,Statement Non Opinion
116,Statement Non Opinion
117,Statement Non Opinion
118,Statement Non Opinion
119,Statement Non Opinion
120,Statement Non Opinion
121,Statement Non Opinion
122,Statement Non Opinion
123,Statement Non Opinion
124,Statement Non Opinion
125,Acknowledge
126,Statement Non Opinion
127,Statement Non Opinion
128,Agreement
129,Statement Non Opinion
130,Agreement
131,Statement Non Opinion
132,Statement Non Opinion
133,Backchannel
134,Backchannel
135,Backchannel
136,Backchannel
137,Statement Non Opinion
138,Statement Non Opinion
139,Statement Non Opinion
140,Statement Non Opinion
141,Statement Non Opinion
142,Statement Non Opinion
143,Acknowledge
144,Acknowledge
145,Statement Non Opinion
146,Question
147,Statement Non Opinion
148,Statement Non Opinion
149,Statement Non Opinion
150,Question
151,Answer
152,Agreement
153,Statement Non Opinion
154,Statement Non Opinion
155,Statement Non Opinion
156,Statement Non Opinion
157,Statement Non Opinion
158,Agreement
159,Statement Non Opinion
160,Statement Non Opinion
161,Statement Non Opinion
162,Agreement
163,Statement Non Opinion
164,Statement Non Opinion
165,Statement Non Opinion
166,Statement Non Opinion
167,Statement Non Opinion
1,Question
2,Answer
3,Question
4,Answer
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Apology
12,Answer
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Command
17,Statement Non Opinion
18,Disagreement
19,Statement Non Opinion
20,Disagreement
21,Statement Non Opinion
22,Command
23,Statement Non Opinion
24,Backchannel
25,Assurance
26,Question
27,Answer
28,Question
29,Answer
30,Question
31,Statement Non Opinion
32,Command
33,Statement Non Opinion
34,Command
35,Statement Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Opinion
41,Statement Non Opinion
42,Statement Opinion
43,Backchannel
44,Statement Non Opinion
45,Statement Non Opinion
46,Question
47,Answer
48,Backchannel
1,Question
2,Statement Non Opinion
3,Question
4,Answer
5,Question
6,Answer
7,Statement Non Opinion
8,Agreement
9,Statement Opinion
10,Question
11,Statement Opinion
12,Question
13,Statement Opinion
14,Question
15,Statement Opinion
16,Question
17,Statement Opinion
18,Command
19,Question
20,Statement Opinion
21,Statement Opinion
22,Command
23,Statement Opinion
24,Statement Non Opinion
25,Question
26,Statement Non Opinion
27,Question
28,Statement Non Opinion
29,Statement Opinion
30,Disagreement
31,Statement Opinion
32,Statement Non Opinion
33,Question
34,Disagreement
35,Statement Non Opinion
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Disagreement
40,Statement Opinion
41,Statement Non Opinion
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Question
46,Statement Non Opinion
47,Question
48,Statement Non Opinion
49,Command
50,Statement Opinion
51,Statement Non Opinion
52,Question
53,Statement Non Opinion
54,Statement Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Statement Non Opinion
59,Agreement
60,Command
61,Statement Non Opinion
62,Statement Non Opinion
63,Question
64,Statement Non Opinion
65,Question
66,Statement Non Opinion
67,Question
68,Statement Non Opinion
69,Question
70,Statement Opinion
71,Statement Non Opinion
72,Question
73,Statement Non Opinion
74,Statement Non Opinion
75,Command
76,Statement Non Opinion
77,Statement Non Opinion
78,Command
79,Statement Non Opinion
80,Statement Non Opinion
81,Question
82,Answer
83,Statement Non Opinion
1,Question
2,Question
3,Question
4,Statement Non Opinion
5,Statement Non Opinion
6,Statement Opinion
7,Question
8,Statement Opinion
9,Command
10,Others
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Question
15,Statement Non Opinion
16,Statement Opinion
17,Question
18,Statement Opinion
19,Question
20,Command
21,Acknowledge
22,Statement Opinion
23,Question
24,Statement Non Opinion
25,Command
26,Statement Opinion
27,Command
28,Statement Non Opinion
29,Agreement
30,Statement Opinion
31,Question
32,Command
33,Question
34,Statement Non Opinion
35,Question
1,Statement Opinion
2,Statement Non Opinion
3,Statement Non Opinion
4,Statement Non Opinion
5,Question
6,Answer
7,Backchannel
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Answer
13,Question
14,Statement Non Opinion
15,Answer
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Non Opinion
20,Statement Opinion
21,Answer
22,Question
23,Answer
24,Question
25,Answer
26,Question
27,Answer
28,Question
29,Answer
30,Command
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Disagreement
35,Statement Non Opinion
36,Command
37,Question
38,Command
39,Question
40,Answer
41,Question
42,Answer
43,Command
44,Answer
45,Statement Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Acknowledge
49,Statement Non Opinion
50,Question
51,Answer
52,Backchannel
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Question
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Statement Non Opinion
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Question
70,Statement Non Opinion
71,Statement Non Opinion
72,Statement Non Opinion
73,Statement Non Opinion
74,Statement Non Opinion
75,Question
1,Question
2,Statement Non Opinion
3,Answer
4,Question
5,Statement Non Opinion
6,Question
7,Question
8,Question
9,Statement Opinion
10,Agreement
11,Statement Opinion
12,Statement Non Opinion
13,Question
14,Answer
15,Question
16,Statement Opinion
17,Statement Non Opinion
18,Question
19,Statement Non Opinion
20,Question
21,Command
22,Disagreement
23,Statement Opinion
24,Agreement
25,Statement Opinion
26,Agreement
27,Command
28,Disagreement
29,Answer
30,Question
31,Statement Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Opinion
38,Answer
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Opinion
43,Answer
44,Question
45,Answer
46,Statement Non Opinion
47,Statement Non Opinion
48,Answer
49,Statement Opinion
50,Statement Opinion
51,Question
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Statement Non Opinion
59,Statement Opinion
60,Statement Opinion
61,Question
62,Question
63,Question
64,Statement Opinion
1,Question
2,Question
3,Statement Non Opinion
4,Opinion
5,Statement Non Opinion
6,Statement Non Opinion
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Apology
11,Question
12,Statement Non Opinion
13,Question
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Question
18,Statement Non Opinion
19,Statement Non Opinion
20,Command
21,Question
22,Question
23,Statement Non Opinion
24,Statement Non Opinion
25,Prediction
26,Statement Non Opinion
27,Statement Non Opinion
28,Opinion
29,Question
30,Statement Non Opinion
31,Acknowledge
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Question
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Non Opinion
43,Acknowledge
44,Statement non-opinion
45,Question
46,Statement Non Opinion
47,Statement Non Opinion
48,Question
49,Disagreement
50,Question
