Conversation, ChatGPT
30,- Acknowledge
31,- Statement Non Opinion
32,- Statement Non Opinion
33,- Backchannel
34,- Statement Non Opinion
35,- Question
36,- Answer
37,- Command
38,- Statement Non Opinion
39,- Question
40,- Acknowledge
41,- Mocking
42,- Question
43,- Answer
44,- Question
1,Question
2,Acknowledge
3,Statement Non Opinion
4,Statement Non Opinion
5,Acknowledge
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Answer
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Question
15,Others
16,Statement Non Opinion
17,Question
18,Question
19,Statement Opinion
20,Others
21,Question
22,Question
23,Statement Non Opinion
24,Command
25,Command
26,Statement Opinion
27,Statement Non Opinion
28,Apology
29,Statement Non Opinion
30,Statement Non Opinion
31,Question
32,Question
33,Statement Non Opinion
34,Statement Opinion
35,Statement Opinion
36,Statement Opinion
37,Command
38,Statement Non Opinion
39,Others
40,Command
41,Agreement
42,Statement Non Opinion
43,Question
44,Others
45,Statement Non Opinion
46,Statement Opinion
47,Statement Opinion
48,Others
49,Statement Opinion
1,Question
2,Question
3,Answer
4,Acknowledge
5,Question
6,Statement Non Opinion
7,Statement Non Opinion
8,Statement Non Opinion
9,Apology
10,Acknowledge
11,Statement Non Opinion
12,Acknowledge
13,Statement Non Opinion
14,Question
15,Statement Non Opinion
16,Question
17,Statement Non Opinion
18,Question
19,Statement Non Opinion
20,Acknowledge
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Acknowledge
28,Statement Non Opinion
29,Apology
30,Statement Non Opinion
31,Question
32,Statement Opinion
33,Disagreement
34,Statement Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Acknowledge
38,Statement Opinion
39,Statement Non Opinion
1,Greeting
2,Question
3,Answer
4,Backchannel
5,Acknowledge
6,Statement Non Opinion
7,Acknowledge
8,Statement Opinion
9,Statement Opinion
10,Question
11,Statement Opinion
12,Exclamation
13,Statement Opinion
14,Statement Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Acknowledge
18,Statement Non Opinion
19,Statement Opinion
20,Statement Opinion
21,Agreement
22,Statement Opinion
23,Statement Non Opinion
24,Statement Opinion
25,Acknowledge
26,Statement Opinion
27,Statement Non Opinion
28,Agreement
29,Acknowledge
30,Statement Non Opinion
31,Acknowledge
32,Statement Opinion
33,Question
34,Statement Non Opinion
1,Greeting
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Question
8,Answer
9,Question
10,Answer
11,Question
12,Statement Non Opinion
13,Statement Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Command
17,Statement Non Opinion
18,Statement Opinion
19,Command
20,Statement Opinion
21,Answer
22,Backchannel
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Disagreement
27,Statement Opinion
28,Backchannel
29,Statement Non Opinion
30,Acknowledge
31,Apology
32,Suggestion
33,Backchannel
34,Command
35,Statement Non Opinion
36,Statement Non Opinion
37,Disagreement
38,Statement Non Opinion
39,Acknowledge
40,Suggestion
41,Statement Non Opinion
42,Statement Non Opinion
43,Backchannel
44,Statement Non Opinion
45,Question
46,Answer
47,Statement Opinion
48,Acknowledge
49,Statement Opinion
1,Greeting
2,Statement Non Opinion
3,Question
4,Answer
5,Question
6,Statement Non Opinion
7,Question
8,Statement Opinion
9,Statement Non Opinion
10,Statement Non Opinion
11,Acknowledge
12,Question
13,Statement Non Opinion
14,Question
15,Answer
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Non Opinion
20,Acknowledge
21,Statement Non Opinion
22,Statement Non Opinion
23,Question
24,Command
25,Statement Non Opinion
26,Statement Non Opinion
27,Acknowledge
28,Statement Non Opinion
29,Statement Non Opinion
30,Disagreement
31,Command
32,Statement Non Opinion
33,Agreement
34,Agreement
35,Statement Non Opinion
36,Acknowledge
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Agreement
12,Question
13,Statement Opinion
14,Question
15,Statement Opinion
16,Question
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Command
21,Statement Opinion
22,Command
23,Statement Opinion
24,Command
25,Question
26,Question
27,Statement Non Opinion
28,Statement Opinion
29,Statement Opinion
30,Question
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Opinion
34,Statement Non Opinion
35,Statement Opinion
36,Statement Non Opinion
37,Disagreement
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Non Opinion
42,Statement Opinion
43,Question
44,Statement Non Opinion
45,Statement Non Opinion
46,Command
47,Statement Non Opinion
48,Statement Non Opinion
49,Statement Opinion
50,Statement Opinion
51,Answer
52,Statement Opinion
53,Acknowledge
54,Command
55,Statement Opinion
56,Statement Non Opinion
57,Question
58,Statement Non Opinion
59,Question
60,Statement Opinion
61,Question
62,Statement Opinion
63,Statement Non Opinion
64,Statement Opinion
65,Agreement
66,Command
67,Statement Opinion
68,Statement Non Opinion
69,Command
70,Statement Non Opinion
71,Statement Non Opinion
72,Statement Non Opinion
73,Statement Non Opinion
1,Question
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Command
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Question
12,Question
13,Command
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Question
19,Statement Non Opinion
20,Question
21,Statement Non Opinion
22,Acknowledge
23,Statement Non Opinion
24,Statement Non Opinion
25,Command
26,Statement Non Opinion
27,Command
28,Command
29,Question
30,Statement Non Opinion
31,Statement Non Opinion
32,Question
1,Statement Non Opinion
2,Answer
3,Statement Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Answer
8,Backchannel
9,Command
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Answer
15,Question
16,Statement Non Opinion
17,Question
18,Statement Non Opinion
19,Statement Non Opinion
20,Answer
21,Statement Non Opinion
22,Statement Opinion
23,Statement Opinion
24,Statement Non Opinion
25,Question
26,Statement Non Opinion
27,Question
28,Answer
29,Question
30,Statement Non Opinion
31,Statement Non Opinion
32,Command
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Opinion
38,Disagreement
39,Statement Non Opinion
40,Command
41,Command
42,Question
43,Question
44,Answer
45,Command
46,Answer
47,Question
48,Statement Non Opinion
49,Acknowledge
50,Statement Non Opinion
51,Question
52,Answer
53,Backchannel
54,Statement Non Opinion
55,Statement Non Opinion
56,Question
57,Statement Non Opinion
58,Statement Non Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Question
66,Statement Non Opinion
67,Statement Opinion
68,Statement Opinion
69,Others
70,Statement Non Opinion
71,Question
72,Answer
1,Question
2,Statement Opinion
3,Question
4,Question
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Statement Non Opinion
13,Question
14,Answer
15,Question
16,Statement Non Opinion
17,Statement Opinion
18,Statement Non Opinion
19,Question
20,Statement Non Opinion
21,Question
22,Command
23,Question
24,Statement Non Opinion
25,Acknowledge
26,Statement Non Opinion
27,Statement Non Opinion
28,Command
29,Question
30,Statement Non Opinion
31,Statement Opinion
32,Statement Non Opinion
33,Statement Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Answer
37,Others
38,Statement Opinion
39,Question
40,Statement Non Opinion
41,Question
42,Answer
43,Statement Non Opinion
44,Statement Non Opinion
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Question
50,Statement Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Question
59,Question
60,Question
1,Question
2,Question
3,Question
4,Statement Non Opinion
5,Statement Opinion
6,Statement Opinion
7,Statement Non Opinion
8,Statement Opinion
9,Question
10,Apology
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Statement Non Opinion
15,Statement Opinion
16,Question
17,Question
18,Statement Opinion
19,Statement Opinion
20,Question
21,Question
22,Question
23,Statement Non Opinion
24,Question
25,Statement Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Non Opinion
31,Statement Non Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Non Opinion
35,Question
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Non Opinion
43,Statement Non Opinion
44,Question
45,Statement Non Opinion
46,Statement Non Opinion
47,Command
48,Statement Non Opinion
49,Question
50,Statement Non Opinion
51,Question
52,Statement Non Opinion
53,Question
54,Statement Non Opinion
55,Question
56,Statement Non Opinion
57,Statement Non Opinion
58,Statement Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Agreement
66,Statement Opinion
67,Agreement
68,Statement Opinion
69,Statement Non Opinion
70,Statement Non Opinion
71,Statement Non Opinion
72,Statement Non Opinion
73,Statement Non Opinion
74,Statement Non Opinion
75,Statement Non Opinion
76,Question
77,Statement Non Opinion
78,Statement Non Opinion
79,Statement Opinion
80,Statement Non Opinion
81,Statement Non Opinion
82,Statement Non Opinion
83,Statement Opinion
84,Statement Non Opinion
85,Statement Non Opinion
86,Statement Non Opinion
87,Statement Non Opinion
88,Opinion
89,Question
90,Statement Opinion
91,Statement Opinion
92,Apology
93,Statement Non Opinion
94,Statement Non Opinion
95,Statement Non Opinion
1,- Statement Non Opinion
2,- Question
3,- Statement Non Opinion
4,- Statement Non Opinion
5,- Statement Non Opinion
6,- Question
7,- Statement Non Opinion
8,- Statement Non Opinion
9,- Statement Non Opinion
10,- Statement Non Opinion
11,- Question
12,- Statement Non Opinion
13,- Statement Non Opinion
14,- Question
15,- Statement Non Opinion
16,- Question
17,- Answer
18,- Statement Opinion
19,- Statement Opinion
20,- Statement Non Opinion
21,- Statement Opinion
22,- Question
23,- Answer
24,- Question
25,- Statement Non Opinion
26,- Statement Opinion
27,- Question
28,- Statement Opinion
29,- Statement Opinion
30,- Statement Non Opinion
31,- Statement Non Opinion
32,- Question
33,- Answer
34,- Question
35,- Answer
36,- Question
37,- Answer
38,- Question
39,- Answer
40,- Statement Non Opinion
41,- Statement Non Opinion
42,- Statement Non Opinion
43,- Question
44,- Command
45,- Command
46,- Statement Non Opinion
47,- Statement Non Opinion
48,- Statement Non Opinion
49,- Statement Non Opinion
50,- Command
51,- Statement Non Opinion
52,- Question
53,- Statement Non Opinion
54,- Statement Non Opinion
55,- Statement Non Opinion
56,- Statement Non Opinion
57,- Statement Non Opinion
58,- Question
59,- Answer
60,- Statement Non Opinion
61,- Statement Non Opinion
62,- Statement Non Opinion
63,- Question
64,- Statement Non Opinion
65,- Statement Non Opinion
66,- Statement Non Opinion
67,- Statement Non Opinion
68,- Statement Non Opinion
69,- Statement Non Opinion
70,- Statement Non Opinion
71,- Statement Non Opinion
1,Statement Non Opinion
2,Disagreement
3,Statement Non Opinion
4,Answer
5,Statement Non Opinion
6,Answer
7,Statement Non Opinion
8,Disagreement
9,Statement Non Opinion
10,Answer
11,Statement Non Opinion
12,Question
13,Statement Non Opinion
14,Question
15,Answer
16,Statement Non Opinion
17,Statement Non Opinion
18,Agreement
19,Question
20,Answer
21,Statement Non Opinion
22,Statement Non Opinion
23,Answer
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Command
30,Statement Non Opinion
31,Question
32,Answer
33,Others
34,Question
35,Answer
36,Statement Opinion
37,Statement Non Opinion
38,Agreement
39,Disagreement
40,Statement Non Opinion
41,Command
42,Statement Non Opinion
43,Statement Non Opinion
44,Others
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Statement Opinion
50,Disagreement
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Opinion
54,Question
55,Answer
56,Question
57,Command
58,Statement Non Opinion
59,Statement Non Opinion
60,Disagreement
61,Statement Opinion
62,Answer
63,Statement Non Opinion
64,Question
65,Command
66,Statement Non Opinion
67,Statement Non Opinion
68,Answer
69,Command
70,Question
71,Answer
72,Answer
73,Statement Non Opinion
74,Answer
75,Statement Non Opinion
76,Command
77,Disagreement
78,Statement Opinion
79,Statement Non Opinion
80,Statement Opinion
81,Command
82,Statement Non Opinion
83,Statement Non Opinion
84,Statement Non Opinion
85,Statement Non Opinion
86,Statement Non Opinion
87,Command
88,Statement Non Opinion
89,Command
90,Statement Non Opinion
91,Statement Non Opinion
92,Apology
93,Statement Non Opinion
1,Question
2,Question
3,Statement Opinion
4,Question
5,Answer
6,Statement Opinion
7,Acknowledge
8,Command
9,Statement Opinion
10,Statement Opinion
11,Statement Opinion
12,Statement Opinion
13,Statement Opinion
14,Statement Opinion
15,Command
16,Statement Opinion
17,Statement Opinion
18,Command
19,Statement Opinion
20,Command
21,Command
22,Question
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Opinion
26,Statement Opinion
27,Statement Opinion
28,Statement Opinion
29,Statement Opinion
30,Statement Opinion
31,Command
32,Statement Opinion
33,Question
34,Statement opinion
35,Statement Opinion
36,Statement Non Opinion
37,Command
38,Statement Non Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement opinion
42,Question
43,Statement Opinion
44,Question
45,Statement Opinion
46,Statement Non Opinion
47,Statement Opinion
48,Command
49,Statement Non Opinion
1,Statement Non Opinion
2,Acknowledge
3,Statement Non Opinion
4,Acknowledge
5,Statement Non Opinion
6,Statement Opinion
7,Statement Opinion
8,Statement Opinion
9,Statement Opinion
10,Disagreement
11,Statement Opinion
12,Statement Opinion
13,Statement Opinion
14,Command
15,Question
16,Command
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Opinion
24,Question
25,Statement Opinion
26,Question
27,Statement Opinion
28,Statement Non Opinion
29,Question
30,Command
31,Statement Opinion
32,Command
33,Statement Opinion
34,Command
35,Statement Opinion
36,Disagreement
37,Sarcasm (Others)
38,Statement Non Opinion
39,Sarcasm (Others)
40,Statement Opinion
41,Statement Opinion
42,Statement Opinion
43,Answer
44,Question
45,Statement Non Opinion
46,Command
47,Question
48,Question
49,Question
50,Statement Opinion
51,Statement Opinion
52,Acknowledge
1,Question
2,Answer
3,Command
4,Question
5,Statement Non Opinion
6,Statement Opinion
7,Acknowledge
8,Statement Non Opinion
9,Acknowledge
10,Question
11,Statement Opinion
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Opinion
19,Acknowledge
20,Statement Non Opinion
21,Statement Non Opinion
22,Statement Opinion
23,Disagreement
24,Statement Opinion
25,Statement Opinion
26,Statement Non Opinion
27,Statement Opinion
28,Command
29,Answer
30,Question
31,Answer
32,Question
33,Answer
34,Statement Non Opinion
35,Statement Opinion
36,Acknowledge
37,Disagreement
38,Question
39,Statement Non Opinion
40,Statement Opinion
41,Statement Non Opinion
42,Command
43,Statement Opinion
44,Question
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Disagreement
49,Command
50,Command
51,Statement Non Opinion
52,Statement Opinion
53,Statement Non Opinion
54,Command
55,Statement Non Opinion
56,Question
57,Statement Non Opinion
58,Question
59,Answer
60,Statement Non Opinion
61,Statement Opinion
62,Question
63,Answer
64,Question
65,Statement Non Opinion
66,Question
67,Acknowledge
68,Statement Non Opinion
69,Answer
70,Statement Non Opinion
71,Statement Opinion
72,Statement Non Opinion
73,Statement Opinion
74,Statement Opinion
75,Statement Opinion
76,Statement Opinion
77,Backchannel
78,Backchannel
79,Statement Opinion
80,Statement Opinion
81,Statement Opinion
82,Statement Non Opinion
83,Statement Opinion
84,Statement Opinion
85,Statement Opinion
86,Statement Opinion
87,Statement Opinion
88,Question
89,Statement Non Opinion
90,Question
91,Answer
92,Statement Non Opinion
93,Statement Non Opinion
94,Statement Non Opinion
95,Statement Non Opinion
96,Statement Non Opinion
97,Statement Opinion
98,Statement Opinion
99,Statement Non Opinion
100,Statement Non Opinion
101,Backchannel
102,Statement Opinion
1,Command
2,Statement Non Opinion
3,Statement Opinion
4,Disagreement
5,Statement Non Opinion
6,Statement Opinion
7,Disagreement
8,Command
9,Statement Non Opinion
10,Statement Opinion
11,Backchannel
12,Statement Opinion
13,Statement Non Opinion
14,Question
15,Statement Non Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Non Opinion
19,Statement Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Acknowledge
23,Statement Non Opinion
24,Apology
25,Statement Opinion
26,Statement Non Opinion
27,Statement Opinion
28,Acknowledge
29,Question
30,Statement Non Opinion
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Non Opinion
35,Statement Opinion
36,Question
37,Statement Opinion
38,Question
39,Answer
40,Question
41,Answer
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Statement Opinion
46,Statement Non Opinion
47,Acknowledge
48,Command
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Non Opinion
55,Statement Opinion
56,Command
57,Statement Opinion
58,Statement Opinion
59,Statement Opinion
60,Disagreement
61,Statement Opinion
62,Statement Non Opinion
63,Statement Opinion
64,Statement Non Opinion
65,Statement Opinion
66,Statement Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Opinion
1,Question
2,Statement Opinion
3,Command
4,Statement Opinion
5,Acknowledge
6,Statement Opinion
7,Acknowledge
8,Statement Opinion
9,Statement Opinion
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Statement Opinion
14,Statement Opinion
15,Statement Non Opinion
16,Statement Opinion
17,Statement Non Opinion
18,Statement Opinion
19,Command
20,Command
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Opinion
27,Statement Non Opinion
28,Statement Opinion
29,Command
30,Statement Opinion
31,Statement Non Opinion
32,Statement Non Opinion
33,Acknowledge
34,Command
35,Statement Non Opinion
36,Statement Opinion
37,Statement Non Opinion
38,Question
39,Statement Non Opinion
40,Statement Opinion
41,Statement Non Opinion
1,Apology
2,Acknowledge
3,Statement Non Opinion
4,Statement Opinion
5,Acknowledge
6,Statement Non Opinion
7,Acknowledge
8,Statement Non Opinion
9,Statement Non Opinion
10,Statement Opinion
11,Statement Opinion
12,Statement Opinion
13,Acknowledge
14,Statement Opinion
15,Statement Non Opinion
16,Command
17,Acknowledge
18,Statement Non Opinion
19,Acknowledge
20,Acknowledge
21,Statement Opinion
22,Statement Opinion
23,Acknowledge
24,Other
1,Greeting
2,Statement Non Opinion
3,Question
4,Answer
5,Statement Non Opinion
6,Answer
7,Question
8,Answer
9,Statement Non Opinion
10,Statement Non Opinion
11,Agreement
12,Statement Non Opinion
13,Statement Non Opinion
14,Acknowledge
15,Statement Opinion
16,Disagreement
17,Statement Non Opinion
18,Statement Opinion
19,Statement Non Opinion
20,Statement Opinion
21,Question
22,Answer
23,Agreeement
24,Statement Non Opinion
25,Agreement
26,Statement Non Opinion
27,Statement Non Opinion
28,Question
29,Answer
30,Statement Non Opinion
31,Question
32,Answer
33,Statement Non Opinion
34,Question
35,Disagreement
36,Answer
37,Question
38,Answer
39,Question
40,Answer
41,Agreement
42,Statement Non Opinion
43,Statement Non Opinion
44,Statement Non Opinion
45,Backchannel
46,Statement Non Opinion
47,Backchannel
48,Statement Non Opinion
49,Acknowledge
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Opinion
53,Statement Non Opinion
54,Agreement
55,Acknowledge
56,Statement Non Opinion
57,Statement Non Opinion
58,Statement Non Opinion
59,Agreeement
60,Statement Non Opinion
61,Question
62,Answer
63,Acknowledge
64,Statement Opinion
65,Statement Non Opinion
66,Statement Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Acknowledge
70,Question
71,Question
72,Statement Non Opinion
73,Statement Non Opinion
74,Question
75,Answer
76,Statement Non Opinion
77,Backchannel
78,Statement Non Opinion
79,Statement Non Opinion
80,Question
81,Answer
82,Statement Non Opinion
83,Agreement
84,Statement Non Opinion
85,Agreement
86,Question
87,Answer
88,Command
89,Agreement
90,Statement Opinion
91,Statement Non Opinion
92,Statement Non Opinion
93,Statement Non Opinion
94,Statement Non Opinion
95,Statement Non Opinion
96,Statement Non Opinion
97,Statement Non Opinion
98,Statement Opinion
99,Acknowledge
100,Question
101,Answer
102,Backchannel
103,Statement Non Opinion
104,Statement Non Opinion
105,Acknowledge
106,Statement Non Opinion
107,Statement Opinion
108,Statement Non Opinion
109,Statement Non Opinion
110,Statement Non Opinion
111,Statement Non Opinion
112,Backchannel
113,Backchannel
114,Statement Non Opinion
115,Statement Opinion
116,Statement Non Opinion
117,Statement Opinion
118,Statement Non Opinion
119,Statement Non Opinion
120,Statement Non Opinion
121,Statement Non Opinion
122,Statement Opinion
123,Statement Non Opinion
124,Question
125,Answer
126,Statement Opinion
127,Question
128,Answer
129,Statement Opinion
130,Acknowledge
131,Statement Non Opinion
132,Statement Opinion
133,Backchannel
134,Backchannel
135,Backchannel
136,Backchannel
137,Statement Opinion
138,Statement Non Opinion
139,Statement Opinion
140,Statement Non Opinion
141,Statement Non Opinion
142,Statement Opinion
143,Acknowledge
144,Backchannel
145,Statement Non Opinion
146,Statement Non Opinion
147,Statement Non Opinion
148,Statement Non Opinion
149,Statement Opinion
150,Question
151,Answer
152,Question
153,Answer
154,Statement Opinion
155,Statement Opinion
156,Statement Opinion
157,Statement Opinion
158,Acknowledge
159,Statement Non Opinion
160,Statement Non Opinion
161,Statement Non Opinion
162,Acknowledge
163,Answer
164,Statement Non Opinion
165,Backchannel
166,Statement Non Opinion
167,Acknowledge
1,Question
2,Answer
3,Question
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Answer
11,Apology
12,Answer
13,Command
14,Disagreement
15,Statement Non Opinion
16,Command
17,Acknowledge
18,Disagreement
19,Statement Non Opinion
20,Disagreement
21,Command
22,Opinion
23,Backchannel
24,Backchannel
25,Statement Non Opinion
26,Question
27,Answer
28,Question
29,Answer
30,Question
31,Statement Non Opinion
32,Command
33,Statement Non Opinion
34,Command
35,Statement Opinion
36,Disagreement
37,Backchannel
38,Statement Opinion
39,Statement Non Opinion
40,Statement Opinion
41,Statement Non Opinion
42,Statement Opinion
43,Backchannel
44,Statement Opinion
45,Statement Non Opinion
46,Question
47,Answer
48,Statement Non Opinion
1,Question
2,Statement Non Opinion
3,Question
4,Answer
5,Question
6,Answer
7,Question
8,Statement Non Opinion
9,Statement Opinion
10,Question
11,Statement Opinion
12,Question
13,Statement Opinion
14,Question
15,Statement Opinion
16,Statement Opinion
17,Statement Opinion
18,Command
19,Question
20,Statement Opinion
21,Statement Opinion
22,Command
23,Statement Opinion
24,Question
25,Question
26,Answer
27,Question
28,Statement Non Opinion
29,Statement Opinion
30,Statement Non Opinion
31,Question
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Statement Opinion
43,Statement Non Opinion
44,Statement Non Opinion
45,Question
46,Statement Non Opinion
47,Question
48,Statement Non Opinion
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Non Opinion
54,Statement Opinion
55,Statement Non Opinion
56,Statement Opinion
57,Statement Opinion
58,Statement Opinion
59,Acknowledge
60,Statement Non Opinion
61,Statement Opinion
62,Statement Opinion
63,Question
64,Statement Non Opinion
65,Question
66,Statement Non Opinion
67,Question
68,Statement Non Opinion
69,Question
70,Statement Opinion
71,Statement Opinion
72,Question
73,Statement Non Opinion
74,Statement Non Opinion
75,Statement Non Opinion
76,Statement Non Opinion
77,Statement Opinion
78,Statement Opinion
79,Statement Non Opinion
80,Statement Non Opinion
81,Question
82,Statement Non Opinion
83,Statement Non Opinion
1,Question
2,Question
3,Question
4,Answer
5,Statement Non Opinion
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Command
10,Disagreement
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Non Opinion
14,Question
15,Statement Non Opinion
16,Statement Opinion
17,Question
18,Statement Non Opinion
19,Question
20,Command
21,Acknowledge
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Opinion
25,Command
26,Command
27,Command
28,Statement Non Opinion
29,Agreement
30,Statement Opinion
31,Question
32,Command
33,Question
34,Statement Non Opinion
35,Question
1,Statement Non Opinion
2,Statement Opinion
3,Statement Opinion
4,Statement Opinion
5,Question
6,Statement Non Opinion
7,Backchannel
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Statement Non Opinion
13,Question
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Non Opinion
20,Statement Opinion
21,Statement Non Opinion
22,Question
23,Statement Non Opinion
24,Question
25,Statement Non Opinion
26,Question
27,Statement Non Opinion
28,Question
29,Statement Non Opinion
30,Command
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Opinion
37,Question
38,Command
39,Question
40,Statement Non Opinion
41,Question
42,Statement Non Opinion
43,Command
44,Statement Non Opinion
45,Statement Non Opinion
46,Statement Non Opinion
47,Question
48,Acknowledge
49,Statement Non Opinion
50,Question
51,Statement Non Opinion
52,Acknowledge
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Question
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Statement Non Opinion
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Question
70,Statement Non Opinion
71,Statement Opinion
72,Statement Non Opinion
73,Statement Opinion
74,Statement Non Opinion
75,Question
1,Statement Opinion
2,Statement Non Opinion
3,Answer
4,Question
5,Statement Opinion
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Statement Non Opinion
10,Acknowledge
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Non Opinion
14,Acknowledge
15,Question
16,Statement Opinion
17,Statement Non Opinion
18,Question
19,Statement Non Opinion
20,Question
21,Command
22,Disagreement
23,Statement Opinion
24,Agreement
25,Statement Non Opinion
26,Agreement
27,Command
28,Disagreement
29,Statement Non Opinion
30,Question
31,Statement Non Opinion
32,Statement Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Question
38,Agreement
39,Backchannel
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Non Opinion
43,Statement Non Opinion
44,Question
45,Acknowledge
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Statement Non Opinion
50,Statement Non Opinion
51,Question
52,Statement Non Opinion
53,Statement Non Opinion
