text,DeepSeek
14,joy
15,sarcasm
16,determination
17,sadness
18,determination
19,curiosity
20,neutral
21,fear
22,concern
23,neutral
24,concern
25,neutral
26,surprise
1,joy
2,neutral
3,neutral
4,sadness
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,sadness
11,joy
12,surprise
13,sadness
14,surprise
15,sadness
16,neutral
17,neutral
18,neutral
19,sadness
1,- Ross - Hello? (Greeting) - **neutral**
2,(Greeting) - **neutral**
3,(Apology) - **sadness**
4,(Disagreement) - **joy**
5,(Statement Non Opinion) - **sadness**
6,Does that mean the same thing in England as it does in America? (Question) - **surprise**
1,sadness
2,joy
3,neutral
4,surprise
5,neutral
6,joy
1,neutral
2,surprise
3,neutral
4,surprise
5,neutral
6,neutral
7,neutral
8,joy
9,neutral
10,disgust
11,neutral
12,joy (then neutral)
13,neutral
14,neutral
15,sarcasm (closest to anger or neutral)
(Note: Some lines are neutral because they are factual statements or simple questions without strong emotional cues,)
1,sadness
2,neutral
3,joy
4,anger
5,joy
6,fear
7,joy
8,surprise
9,joy
10,joy
1,fear
2,joy
3,neutral
1,neutral
2,neutral
3,sadness
4,apology (sadness)
5,anger
6,fear
7,anger
8,sadness
9,neutral
10,sadness
11,neutral
12,surprise
13,joy
14,anger
15,anger
1,neutral
2,sadness
3,neutral
4,neutral
5,"pain (not listed, closest is sadness)"
6,fear
7,sadness
8,anger
9,surprise
10,neutral
11,neutral
12,neutral
13,neutral
14,fear
15,neutral
16,neutral
17,joy
18,joy
19,joy
1,neutral
2,neutral
3,neutral
4,joy
5,neutral
6,surprise
7,neutral
8,neutral
9,excitement/joy
10,surprise
11,neutral
12,surprise
13,neutral
14,neutral
15,neutral
16,excitement/surprise
1,sadness
2,joy
3,neutral
1,(Statement Opinion) - **neutral**
2,- Ross - Oh come on! Here we go! Stand by for mission countdown! (Statement Non Opinion) - **joy**
3,(Statement Non Opinion) - **neutral**
4,- Ross - Oh no! An asteroid! (Statement Non Opinion) - **fear**
1,neutral
2,neutral
3,neutral
4,neutral
5,"surprise/disgust (ambiguous, but likely surprise given the absurdity)"
6,neutral
7,surprise/concern (could also be neutral)
8,joy/excitement
9,neutral
10,neutral
11,neutral
12,surprise/confusion
1,neutral
2,sadness
3,concern
4,sadness
5,sadness
6,sadness
7,sadness
8,neutral
9,sadness
10,sadness
11,sadness
12,anger
13,sadness
1,(Statement Non Opinion) - **neutral**
2,"(Agreement) - **sarcasm (anger or disgust, depending on tone, but most likely disgust)**"
3,"But that's only because you're not eating anything, right? (Question) - **joy**"
"(Note: For sentence 2, if the tone is sarcastic, it could imply **anger** or **disgust**, but **disgust** is more likely in this context",)
1,surprise
2,anger
3,surprise
4,neutral
5,anger
6,neutral
7,neutral
8,neutral
9,frustration
10,frustration
11,neutral
12,neutral
13,joy
14,neutral
15,joy
16,frustration
1,joy
2,neutral
3,sadness
4,sadness
5,fear
1,joy
2,joy
3,joy
4,joy
1,neutral
2,neutral
3,neutral
4,neutral
5,anger
6,sadness
7,anger
1,neutral
2,neutral
3,sadness
1,anger
2,sadness
3,disgust
4,sadness
5,anger
6,sadness
7,surprise
8,neutral
9,neutral
10,neutral
11,surprise
1,anger
2,neutral
3,sadness
4,neutral
5,sadness
6,anger
1,joy
2,sadness
3,joy
1,neutral
2,disgust
3,anger
4,anger
5,fear
6,neutral
7,surprise
8,neutral
9,joy
10,neutral
11,neutral
12,anger
1,(Greeting) - **neutral**
2,(Statement Non Opinion) - **neutral**
3,(Statement Non Opinion) - **joy**
4,"Maybe we'll be seeing each other at dinner tomorrow night, say around 8 o'clock? (Question) - **joy**"
5,Oh! (Answer) - **surprise**
1,- disgust
2,- anger
3,- surprise
4,- anger
5,- neutral
6,- neutral
7,- surprise
1,surprise
2,neutral
3,sadness
4,joy
5,neutral
1,joy
2,neutral
3,neutral
4,surprise
5,neutral
6,disagreement (could also be neutral)
7,neutral
8,anger
9,neutral
10,disgust
11,neutral
12,neutral
13,neutral
14,neutral
15,anger
16,neutral
17,anger
1,(Greeting) - neutral
2,Hi! (Greeting) - joy
3,Hey! (Greeting) - joy
4,(Statement Non Opinion) - neutral
5,Yeah? (Others) - neutral
6,How's that going? (Question) - neutral
7,(Answer) - joy
8,(Statement Non Opinion) - joy
9,(Question) - neutral
10,(Greeting) - neutral
11,(Statement Non Opinion) - sadness
12,All right!! (Statement Non Opinion) - joy
13,I'm coming already!! (Statement Non Opinion) - anger
1,- Rachel - Really?! You think that will work? (Question) - surprise
2,"- Joey - Absolutely! And if it doesn't, can I get the extra ticket? (Answer) - joy"
3,- Joey - What the heck is that? (Question) - disgust
1,neutral
2,joy
3,joy
4,joy
5,surprise
6,surprise
7,neutral
8,neutral
9,neutral
10,neutral
11,joy
12,neutral
13,neutral
14,sadness
1,anger
2,neutral
3,neutral
4,surprise
5,joy
6,anger
7,anger
8,joy
1,anger
2,sadness
1,joy
2,neutral
3,surprise
4,anger
5,neutral
6,anger
7,neutral
8,neutral
9,surprise
10,disgust
11,neutral
12,neutral
13,neutral
1,neutral
2,sadness
3,joy
4,sadness
5,embarrassment
6,sadness
7,apology (sadness/regret)
8,confusion
9,anger
10,anger
11,anger
12,anger
13,disgust
14,anger
15,disgust
16,neutral
17,sadness
18,neutral
19,neutral
20,neutral
21,sadness
22,concern
23,neutral
24,sadness
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,joy
9,surprise
10,neutral
11,joy
12,joy
13,joy
1,joy
2,neutral
3,anger
4,joy
5,surprise
6,neutral
7,surprise
8,sadness
9,sadness
10,neutral
11,neutral
12,sadness
13,joy
14,surprise
15,joy
16,neutral
17,neutral
18,neutral
19,neutral
20,neutral
21,surprise
22,sadness
1,anger
2,anger
3,neutral
4,neutral
5,neutral
6,surprise
7,joy
1,joy
2,joy
3,joy
4,joy
1,**anger**
2,**sadness**
3,**neutral**
4,**anger**
5,**neutral**
6,**neutral**
7,**anger**
8,**anger**
9,**neutral**
10,**neutral**
11,**joy**
1,(Backchannel) - **neutral**
2,(Statement Non Opinion) - **neutral**
3,(Statement Non Opinion) - **neutral**
4,"(Statement Opinion) - **hope** (if ""hope"" is not an option, **neutral**)"
5,(Agreement) - **joy** (or **neutral** if sarcastic)
"(Assuming no strong negative context, most responses lean neutral",)
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
1,neutral
2,sadness
3,disgust
4,joy
5,joy
6,neutral
7,neutral
8,anger
9,joy
10,neutral
11,joy
1,in that (Statement Opinion) - **disgust**
2,(Statement Opinion) - **anger**
3,(Question) - **neutral**
4,(Answer) - **anger**
5,"Can't do it, can you? (Question) - **anger**"
6,So what? (Question) - **anger**
7,"What do you see in this guy, anyway? (Question) - **anger**"
8,(Answer) - **neutral**
9,"I mean, come on, buddy, get a (Statement Opinion) - **anger**"
10,(Command) - **sadness**
11,(Disagreement) - **sadness**
12,"why, because it might get weird for everyone else? (Question) - **anger**"
13,(Statement Opinion) - **anger**
14,(Command) - **anger**
15,(Statement Non Opinion) - **joy**
16,(Disagreement) - **sadness**
17,(Acknowledge) - **sadness**
18,(Statement Non Opinion) - **sadness**
19,(Others) - **sadness**
1,(Greeting) - **neutral**
2,- Phoebe - Was it my work? Were they mad? Was it Jack? Did he yell?! (Question) - **fear**
3,Jack just was calling to make sure that (Answer) - **neutral**
4,(Others) - **joy**
5,(Statement Non Opinion) - **sadness**
1,anger
2,neutral
3,neutral
4,neutral
5,joy
6,neutral
7,neutral
8,surprise
9,surprise
10,neutral
11,neutral
12,anger
13,anger
14,neutral
15,anger
16,neutral
17,neutral
1,joy
2,joy
3,neutral
4,surprise
5,surprise
1,joy
2,joy
3,joy
4,neutral
5,neutral
6,neutral
7,joy
8,joy
9,neutral
10,neutral
11,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,disgust
11,sadness
1,anger
2,surprise
3,anger
4,disgust
5,joy
1,neutral
2,surprise
3,neutral
4,neutral
5,neutral
6,joy
7,neutral
8,neutral
9,neutral
10,neutral
11,anger
12,neutral
13,neutral
14,neutral
15,neutral
16,surprise
17,anger
18,neutral
19,sadness
20,sadness
21,sadness
22,neutral
23,neutral
1,joy
2,joy
3,joy
4,sadness
5,anger
6,surprise
7,neutral
8,neutral
1,neutral
2,joy
3,neutral
4,neutral
5,neutral
6,neutral
7,surprise
8,sadness
9,neutral
1,(**neutral**)
2,(**joy**)
3,(**sadness**)
4,- Phoebe - You gotta go! (**anger**)
5,- Chandler - Oh! (**surprise**)
6,(**joy**)
7,- Chandler - Really? (**surprise**)
8,(**joy**)
1,neutral
2,joy
3,sadness
4,sadness
5,neutral
6,surprise
7,anger
8,neutral
9,surprise
10,joy
11,joy
1,joy
2,surprise
3,neutral
4,neutral
5,neutral
6,joy
7,neutral
8,neutral
9,disgust
10,neutral
11,neutral
12,neutral
13,anger
14,joy
15,joy
16,anger
1,neutral
2,sadness
3,sadness
4,surprise
5,neutral
6,joy
1,neutral
2,sadness
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,sadness
1,anger
2,joy
1,neutral
2,joy
3,joy
4,surprise
5,anger
6,neutral
7,surprise
8,anger
9,sadness
1,joy
2,neutral
3,neutral
4,anger
5,joy
6,neutral
7,neutral
8,neutral
9,neutral
10,surprise
11,surprise
12,neutral
1,fear
2,joy
3,anger
4,neutral
5,surprise
6,neutral
7,sadness
8,joy
9,anger
1,joy
2,neutral
3,neutral
4,neutral
5,neutral
6,joy
7,joy
8,joy
9,joy
10,anger
11,anger
12,neutral
13,anger
14,anger
15,joy
16,anger
17,anger
18,neutral
19,disgust
20,disgust
1,fear
2,neutral
3,sadness
1,sadness
2,sadness
3,sadness
4,neutral
5,joy
6,neutral
7,joy
8,neutral
9,joy
10,neutral
11,sadness
12,neutral
13,joy
14,neutral
15,neutral
1,neutral
2,joy
3,joy
4,neutral
5,anger
6,neutral
7,joy
8,joy
9,joy
10,surprise
1,disgust
2,anger
3,anger
4,surprise
5,neutral
6,surprise
1,- Chandler - Hey! (Greeting) - **neutral**
2,Hey! Check it out! This is unbelievable! Joey has been holding his breath for almost four minutes! (Statement Non Opinion) - **surprise**
3,Dude! What are yo--you trying to kill me?! (Question) - **anger**
1,- pain
2,- neutral
3,- neutral
4,- surprise
5,- neutral
6,- neutral
7,- neutral
8,- neutral
9,- joy
10,- neutral
11,- sadness
12,- neutral
13,- neutral
14,- neutral
15,- neutral
1,(Statement Opinion) - **neutral**
2,(Disagreement) - **disgust**
3,(Statement Non Opinion) - **neutral**
4,"- Phoebe - Oh, this will be so much fun! (Statement Opinion) - **joy**"
5,- Phoebe - Hey! (Greeting) - **joy**
6,- Phoebe - Are you excited? (Question) - **joy**
7,"- Frank - Yeah! Hey, do Monica and Rachel work there? (Question) - **joy**"
1,neutral
2,neutral
3,surprise
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,anger
12,disgust
13,neutral
14,neutral
1,neutral
2,sadness
3,neutral
4,neutral
5,neutral
6,joy
7,neutral
8,disgust
9,neutral
10,neutral
1,joy
2,neutral
3,neutral
4,sadness
5,sadness
6,anger
1,- Monica - Let's get the show on it! (Command) - **joy**
2,(Statement Non Opinion) - **neutral**
3,(Statement Non Opinion) - **joy**
4,- Rachel - Closer than here? (Question) - **surprise**
5,(Command) - **joy**
6,(Disagreement) - **disgust**
7,(Acknowledge) - **neutral**
8,Did anyone else hear that?! (Apology) - **sadness**
1,neutral
2,neutral
3,neutral
4,sadness
5,neutral
6,anger
7,joy
1,sadness
2,fear
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,surprise
9,neutral
10,sadness
11,sadness
12,anger
13,fear
14,anger
15,anger
16,anger
17,anger
18,anger
19,anger
20,anger
21,sadness
1,surprise
2,neutral
3,joy
4,neutral
5,joy
6,joy
7,neutral
8,anger
9,neutral
10,neutral
11,neutral
12,neutral
13,joy
14,anger
15,sadness
16,sadness
17,sadness
18,sadness
19,sadness
20,neutral
1,neutral
2,joy
3,anger
1,sadness
2,anger
3,neutral
4,disgust
5,neutral
6,joy
7,sadness
8,anger
9,surprise
10,sadness
11,disgust
12,neutral
1,neutral
2,neutral
3,sadness
4,sadness
5,neutral
6,neutral
7,surprise
8,neutral
9,sadness
10,sadness
11,sadness
12,sadness
13,sadness
14,anger
1,- joy
2,- anger
3,- neutral
4,- anger
5,- fear
6,- surprise
7,- joy
8,- joy
9,- sadness
10,- neutral
11,- neutral
12,- joy
13,- surprise
14,- neutral
15,- neutral
16,- surprise
17,- neutral
18,- joy
19,- joy
20,- surprise
21,- neutral
22,- neutral
23,- neutral
24,- neutral
1,neutral
2,anger
3,anger
4,neutral
5,frustration
6,anger
7,neutral
8,anger
1,joy
2,sadness
3,sadness
4,surprise
5,disgust
1,- Chandler - I can't believe there is a naked hooker in there! (Statement Non Opinion) - **surprise**
2,- Joey - Wait! Wait! Maybe she's a hooker (Statement Opinion) - **neutral**
1,neutral
2,anger
3,anger
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,fear
7,surprise
8,surprise
9,sadness
10,neutral
11,sadness
12,sadness
13,joy
14,joy
15,joy
16,neutral
17,neutral
18,anger
1,joy
2,neutral
3,surprise
4,surprise
5,sadness
6,surprise
7,neutral
8,anger
9,sadness
10,sadness
11,neutral
12,anger
1,surprise
2,neutral
3,fear
4,neutral
5,joy
6,anger
7,joy
8,sadness
9,neutral
10,neutral
11,neutral
12,neutral
13,surprise
14,anger
1,surprise
2,neutral
3,fear
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,surprise
13,neutral
1,(Statement Non Opinion) - **fear**
2,(Command) - **joy**
3,"Joey - Yeah, but I don't wanna die! (Others) - **fear**"
4,"Phoebe - No-no, it'll be fun! We can come back and we can haunt these guys! (Statement Non Opinion) - **joy**"
1,neutral
2,neutral
3,neutral
4,joy
1,- Chandler - Hey! (Greeting) - **joy**
2,Hey! (Greeting) - **joy**
3,(Statement Non Opinion) - **neutral**
4,(Statement Non Opinion) - **neutral**
5,You're building a post office? (Question) - **surprise**
6,(Answer) - **neutral**
7,(Others) - **surprise**
8,(Agreement) - **joy**
9,(Statement Non Opinion) - **neutral**
1,joy
2,surprise
3,neutral
4,sadness
5,anger
6,sadness
7,neutral
8,neutral
9,joy
10,joy
11,anger
12,neutral
13,neutral
14,joy
1,neutral
2,surprise
3,neutral
4,joy
5,anger
6,joy
7,joy
8,neutral
9,neutral
10,neutral
11,neutral
12,joy
13,neutral
14,joy
15,joy
16,anger
17,joy
18,anger
19,neutral
20,joy
21,anger
1,- neutral
2,- joy
3,- anger
4,- sadness
5,- neutral
6,- surprise
1,surprise
2,joy
3,surprise
4,disgust
5,neutral
6,disgust
7,joy
8,anger
9,neutral
10,anger
11,neutral
12,anger
13,anger
14,anger
15,anger
16,anger
1,joy
2,neutral
3,joy
1,joy
2,anger
3,surprise
4,neutral
5,joy
6,sadness
7,neutral
8,sadness
9,joy
10,sadness
1,neutral
2,neutral
3,neutral
4,anger
5,anger
6,neutral
7,neutral
8,anger
9,surprise
10,neutral
11,sadness
12,anger
1,- neutral
2,- neutral
3,- anger
4,- neutral
5,- neutral
1,joy
2,sadness
3,neutral
4,sadness
5,neutral
6,surprise
7,neutral
8,sadness
9,sadness
10,sadness
11,anger
12,joy
13,joy
14,neutral
15,joy
16,joy
17,joy
18,joy
19,neutral
1,anger
2,neutral
3,neutral
4,joy
5,neutral
6,joy
7,joy
8,anger
9,neutral
10,neutral
11,anger
12,neutral
13,surprise
14,neutral
15,surprise
16,neutral
17,neutral
1,(Apology) - **sadness**
2,(Statement Non Opinion) - **neutral**
3,(Agreement) - **neutral**
4,Hey! (Greeting) - **joy**
5,(Statement Non Opinion) - **sadness**
6,Oh my God!! What happened?! (Question) - **surprise**
7,(Answer) - **neutral**
8,Did everyone get out okay? (Question) - **fear**
9,(Answer) - **joy**
10,What is this? (Question) - **surprise**
11,"No Phoebe, don't look! You don't want to see what's under there!! (Answer) - **fear**"
12,"Ohh, the-the Foster puppets! (Statement Non Opinion) - **sadness**"
1,neutral
2,surprise
3,neutral
4,nervous (fear)
5,neutral
6,joy
7,sadness
8,frustration (anger)
9,neutral
10,joy
11,annoyance (anger)
12,neutral
13,neutral
14,neutral
15,neutral
16,frustration (anger)
17,neutral
18,neutral
19,neutral
1,fear
2,joy
3,neutral
4,neutral
5,neutral
6,neutral
7,anger
8,agreement (neutral)
9,neutral
10,sadness
11,joy
12,neutral
13,neutral
14,surprise
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,anger
7,anger
8,anger
9,anger
10,anger
11,anger
12,neutral
1,joy
2,joy
3,neutral
4,joy
5,surprise
6,anger
7,neutral
8,anger
9,neutral
10,disgust
1,neutral
2,joy
3,neutral
4,anger
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,neutral
13,sadness
14,neutral
15,disgust
1,surprise
2,surprise
3,neutral
4,neutral
5,anger
6,anger
7,neutral
8,anger
9,neutral
10,fear
11,neutral
12,surprise
13,surprise
14,sadness
15,fear
16,joy
17,joy
18,relief
1,neutral
2,anger
3,joy
4,neutral
5,surprise
6,neutral
7,fear
8,neutral
9,joy
10,anger
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,surprise
1,neutral
2,neutral
3,neutral
1,- neutral
2,- joy
3,- neutral
4,- joy
5,- neutral
6,- surprise
7,- neutral
8,- anger
9,- neutral
10,- anger
11,- anger
12,- sadness
13,- sadness
14,- fear
15,- sadness
16,- neutral
17,- neutral
18,- neutral
1,- Monica - I can't believe Phoebe's gonna have her babies! (Statement Opinion) - **joy**
2,(Statement Opinion) - **joy**
3,(Statement Opinion) - **disgust**
4,- Monica - Do you know anything about women? (Question) - **anger**
5,(Answer) - **neutral**
6,(Statement Opinion) - **neutral**
7,(Acknowledge) - **neutral**
1,(Greeting) - **neutral**
2,(Statement Opinion) - **joy**
3,(Agreement) - **joy**
4,(Greeting) - **neutral**
5,(Backchannel) - **neutral**
6,So how'd it go? (Question) - **neutral**
1,neutral
2,surprise
3,sadness
4,sadness
1,joy
2,neutral
3,neutral
4,neutral
1,- Rachel - Oh my God! Oh my God!! (Others) - **surprise**
2,Still crying? (Question) - **sadness**
3,Like a (Statement Non Opinion) - **neutral**
4,(Statement Non Opinion) - **neutral**
5,What's the other one? (Question) - **neutral**
6,(Answer) - **neutral**
7,(Statement Non Opinion) - **neutral**
8,(Agreement) - **neutral**
9,(Statement Non Opinion) - **neutral**
10,"Anyway uh, great idea! (Statement Opinion) - **joy**"
11,(Statement Non Opinion) - **neutral**
12,"Oh, we have some (Statement Non Opinion) - **neutral**"
13,No you don't! (Disagreement) - **anger**
1,(Statement Non Opinion) - **neutral**
2,"- Phoebe - Yeah, what town are we near? (Question) - **neutral**"
3,"West-Westmont, ah Westburg? (Answer) - **surprise**"
4,- Phoebe - Then why are you answering? Do you at least know what route we're on? (Question) - **anger**
1,neutral
2,surprise
3,sadness
4,neutral
5,joy
6,anger
7,neutral
8,neutral
9,neutral
10,neutral
11,anger
12,neutral
13,anger
14,joy
15,neutral
1,(Statement Non Opinion) - **neutral**
2,(Disagreement) - **anger**
3,"Bet that barium enema doesn't sound so bad now, huh? (Disagreement) - **sadness**"
1,neutral
2,joy
3,joy
4,joy
5,surprise
6,anger
7,joy
8,anger
9,neutral
1,joy
2,joy
3,joy
4,joy
5,sadness
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,surprise
12,neutral
13,surprise
14,neutral
15,surprise
16,joy
17,surprise
18,joy
19,surprise
20,sadness
1,sadness
2,joy
1,neutral
2,joy
3,joy
4,joy
5,joy
6,surprise
7,neutral
8,sadness
9,joy
10,joy
11,neutral
12,neutral
13,neutral
1,joy
2,neutral
3,fear
1,anger
2,joy
3,surprise
4,joy
5,joy
6,joy
7,joy
8,joy
9,joy
10,surprise
11,neutral
12,fear
13,joy
14,neutral
15,neutral
16,joy
1,joy
2,joy
3,joy
4,neutral
5,neutral
6,neutral
7,surprise
8,neutral
9,neutral
10,neutral
11,neutral
12,anger
13,anger
14,anger
1,surprise
2,neutral
3,surprise
4,neutral
5,neutral
6,neutral
7,confusion
8,neutral
9,neutral
10,neutral
11,confusion
12,confusion
13,anger
14,neutral
15,anger
16,neutral
1,sadness
2,sadness
3,sadness
4,joy
5,anger
6,anger
7,sadness
8,anger
9,sadness
10,sadness
11,sadness
12,anger
1,neutral
2,neutral
3,fear
4,neutral
5,fear
6,neutral
7,neutral
8,neutral
9,surprise
10,surprise
11,joy
12,neutral
13,joy
14,neutral
15,neutral
16,joy
17,neutral
1,joy
2,neutral
3,joy
4,neutral
5,surprise
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,surprise
13,neutral
14,surprise
15,neutral
16,neutral
17,neutral
18,neutral
19,frustration
20,anger
21,neutral
22,frustration
1,Ross! (Command) - **neutral**
2,Yeah? (Agreement) - **neutral**
3,(Others) - **neutral**
4,(Statement Opinion) - **sadness**
5,"They're not!! Ross, they're just saving them for the important people!! Okay?! What-what if I was the president?! (Question) - **anger**"
6,(Answer) - **neutral**
7,(Agreement) - **neutral**
8,"Would you mind checking again to see if any umm, private rooms may have opened up? (Question) - **neutral**"
9,(Answer) - **neutral**
10,Y'know what? (Question) - **anger**
11,(Statement Non Opinion) - **anger**
12,And this is not the only hospital in this city and we have no problem to--Whoa! (Statement Non Opinion) - **anger**
13,Oh gosh! (Others) - **surprise**
14,What-what? (Question) - **fear**
15,Ow-ow! Ow-ow! (Statement Non Opinion) - **fear**
16,Would you like to see a semi-private room? (Question) - **neutral**
17,(Answer) - **neutral**
1,(Statement Non Opinion) - **neutral**
2,Who are they? (Question) - **joy**
3,(Answer) - **neutral**
4,(Question) - **surprise**
5,(Answer) - **neutral**
6,"Wow, uh, anything else I should know? (Question) - **surprise**"
1,(Disagreement) - **fear**
2,(Others) - **neutral**
3,(Apology) - **sadness**
4,"Oh, what? What-what? (Question) - **surprise**"
5,Y'know Marcel? (Question) - **neutral**
6,Yeah? (Answer) - **neutral**
7,(Statement Non Opinion) - **sadness**
1,joy
2,joy
3,neutral
4,joy
5,neutral
6,neutral
7,neutral
8,joy
9,anger
10,surprise
11,anger
12,anger
13,anger
14,surprise
15,anger
1,- **neutral**
2,- **neutral**
3,- **anger**
4,- **anger**
5,- **neutral**
1,joy
2,neutral
3,neutral
4,anger
5,neutral
6,anger
7,sadness
8,neutral
1,(Greeting) - **neutral**
2,I mean you're going out on a date with the noisy guy upstairs? (Greeting) - **surprise**
3,(Statement Opinion) - **joy**
4,(Agreement) - **sadness**
5,(Statement Non Opinion) - **neutral**
6,"Joey, where are the (Question) - **anger**"
7,(Answer) - **neutral**
1,neutral
2,surprise
3,sadness
4,joy
5,joy
6,sadness
1,- Phoebe - Come on more! (Command) - **joy**
2,Oh God! (Others) - **surprise**
3,"Yeah, you like that don't you? (Question) - **joy**"
4,Oh yeah right there! (Answer) - **joy**
5,You want it there? You take it there baby! (Question) - **joy**
6,Uh Phoebe? (Question) - **surprise**
7,(Answer) - **disgust**
1,anger
2,anger
3,neutral
4,anger
5,sadness
6,sadness
7,sadness
8,joy
9,neutral
1,surprise
2,fear
3,neutral
4,sadness
5,anger
1,joy
2,neutral
3,surprise
4,neutral
5,surprise
6,anger
7,joy
1,neutral
2,neutral
3,sadness
4,anger
5,anger
6,sadness
7,neutral
1,- Phoebe - Rach? (Greeting) - **neutral**
2,(Statement Non Opinion) - **neutral**
3,Boy I'll tell you it's just such an honor to be nominated for a (Statement Non Opinion) - **surprise**
4,(Statement Non Opinion) - **neutral**
5,(Others) - **joy**
6,(Statement Opinion) - **neutral**
7,(Command) - **neutral**
1,surprise
2,sadness
3,neutral
4,anger
5,neutral
6,neutral
7,anger
8,joy
9,neutral
10,joy
11,joy
12,joy
13,neutral
14,concern
15,sadness
16,neutral
17,neutral
18,neutral
19,concern
20,neutral
21,neutral
22,disgust
23,neutral
24,neutral
1,neutral
2,surprise
3,sadness
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,disgust
11,neutral
12,anger
13,neutral
14,fear
15,neutral
16,fear
17,anger
1,- Monica - Light still out? (Question) - **neutral**
2,(Answer) - **neutral**
3,(Statement Non Opinion) - **surprise**
4,(Statement Non Opinion) - **disgust**
5,Shut up! (Command) - **anger**
6,"So, whaddya think George is like? (Question) - **neutral**"
7,(Answer) - **neutral**
8,Yeah? (Question) - **neutral**
9,(Answer) - **joy**
1,joy
2,surprise
3,neutral
4,neutral
5,anger
6,fear
7,sadness
8,joy
9,disgust
10,neutral
11,curiosity
12,neutral
13,anger
14,neutral
15,anger
16,neutral
17,anger
18,neutral
19,neutral
20,neutral
21,neutral
1,anger
2,joy
3,surprise
4,neutral
5,joy
6,disgust
7,neutral
8,neutral
1,neutral
2,neutral
3,neutral
4,surprise
5,neutral
6,sadness
1,anger
2,anger
3,neutral
4,anger
5,anger
6,neutral
7,surprise
8,neutral
9,neutral
10,neutral
1,sadness
2,surprise
3,fear
4,surprise
5,neutral
6,neutral
7,neutral
8,neutral
9,anger
10,neutral
11,anger
12,anger
13,anger
14,neutral
15,surprise
16,neutral
17,sadness
18,sadness
19,neutral
20,neutral
21,neutral
22,neutral
23,surprise
24,sadness
1,surprise
2,neutral
3,anger
4,neutral
5,neutral
6,sadness
7,sadness
8,neutral
9,neutral
10,neutral
11,sadness
12,sadness
13,sadness
14,neutral
15,anger
16,joy
1,neutral
2,neutral
3,neutral
4,sadness
5,surprise
6,joy
7,neutral
8,anger
9,anger
10,anger
11,sadness
12,anger
13,neutral
14,joy
15,surprise
16,joy
1,**neutral**
2,**neutral**
3,**sadness**
4,**neutral**
5,**joy**
6,**joy**
7,**neutral**
8,**fear**
9,**neutral**
10,**fear**
1,neutral
2,joy
3,joy
4,surprise
1,neutral
2,surprise
3,anger
4,frustration
1,disgust
2,neutral
3,sadness
4,neutral
5,sadness
6,surprise
7,neutral
8,surprise
9,sadness
10,sadness
11,sadness
12,sadness
13,neutral
14,surprise
15,disgust
16,neutral
1,anger
2,neutral
3,sadness
4,joy
5,sadness
1,anger
2,neutral
3,neutral
4,surprise
5,joy
6,joy
7,neutral
8,neutral
9,neutral
10,disgust
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
6,neutral
7,sadness
1,fear
2,surprise
3,disgust
4,neutral
5,sadness
1,joy
2,joy
3,neutral
4,neutral
5,sadness
6,joy
7,neutral
8,neutral
9,joy
10,joy
11,joy
12,neutral
13,neutral
14,neutral
15,neutral
16,disgust
17,disgust
18,neutral
19,neutral
20,joy
1,neutral
2,anger
3,surprise
4,surprise
5,joy
6,neutral
7,fear
8,fear
9,surprise
1,anger
2,neutral
3,joy
1,sadness
2,surprise
3,sadness
4,neutral
5,neutral
6,joy
7,joy
8,neutral
9,neutral
1,surprise
2,sadness
3,disgust
4,sadness
5,neutral
6,sadness
7,neutral
8,surprise
9,anger
10,sadness
11,joy
12,neutral
13,neutral
14,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,anger
7,surprise
8,neutral
9,neutral
10,anger
11,neutral
12,neutral
13,sadness
14,joy
15,sadness
16,surprise
17,neutral
18,joy
19,sadness
1,fear
2,neutral
3,joy
1,(Question) - **joy**
2,- Monica - I know (Answer) - **neutral**
3,- Rachel - Open your drapes! Open your drapes! (Others) - **joy**
4,- Chandler - I'm so glad we've got adjoining rooms! (Statement Non Opinion) - **joy**
5,- Monica - The sun is out! (Statement Non Opinion) - **joy**
6,- Chandler - Hey! Remember when I had corneas? (Question) - **surprise**
7,(Statement Non Opinion) - **neutral**
8,(Others) - **neutral**
