Text,DS_emotion
31,**Command**
32,**Acknowledge**
33,**Command**
34,**Command**
35,**Question**
36,**Apology**
37,**Statement Non Opinion**
38,**Command**
39,**Command**
1,Greeting
2,Greeting
3,Backchannel
4,)
5,Question
6,Backchannel
7,Question
8,Question
9,Backchannel
10,Question
11,Statement Non Opinion
12,?)
13,Statement Opinion
14,Statement Opinion
15,Statement Non Opinion
16,Question
17,Answer
18,Question
19,Statement Opinion
20,Statement Opinion
21,)
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Agreement
28,Statement Non Opinion
29,Statement Opinion
30,Statement Opinion
31,Statement Non Opinion
32,Statement Opinion
33,)
34,Question
35,Statement Opinion
36,Statement Non Opinion
37,Command
38,Statement Opinion
39,Question
40,Statement Opinion
41,Question
42,Statement Opinion
43,Question
44,Statement Opinion
45,Question
46,Statement Opinion
47,Statement Non Opinion
48,Statement Opinion
1,Question
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Opinion
6,Question
7,Question
8,Question
9,Question
10,Question
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Statement Opinion
15,Statement Non Opinion
16,Question
17,Question
18,Statement Non Opinion
19,Statement Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Others
23,Question
24,Question
25,Acknowledge
26,Statement Non Opinion
27,Others
28,Statement Opinion
29,Statement Non Opinion
30,Statement Opinion
31,Command
32,Disagreement
33,Question
34,Agreement
35,Statement Non Opinion
36,Question
37,Answer
38,Question
39,Statement Non Opinion
40,Command
41,Question
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Question
46,Statement Non Opinion
47,Others
48,Question
49,Statement Non Opinion
50,Others
51,Question
52,Statement Non Opinion
53,Command
54,Statement Non Opinion
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
1,Question
2,Statement Opinion
3,Question
4,Statement Non Opinion
5,Statement Opinion
6,Statement Opinion
7,Question
8,Statement Non Opinion
9,Backchannel
10,Statement Non Opinion
11,Statement Opinion
12,Backchannel
13,Statement Opinion
14,Backchannel
15,Statement Opinion
16,Question
17,Statement Opinion
18,Question
19,Answer
20,Statement Opinion
21,Statement Non Opinion
22,Question
23,Statement Non Opinion
24,Statement Opinion
25,Backchannel
26,Statement Non Opinion
27,Question
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Opinion
31,Statement Non Opinion
32,Question
33,Statement Non Opinion
34,Question
35,Statement Opinion
36,Statement Non Opinion
37,Agreement
38,Statement Opinion
39,Statement Opinion
40,Disagreement
41,Acknowledge
42,Statement Opinion
43,Backchannel
44,Statement Opinion
45,Command
46,Statement Non Opinion
47,Statement Opinion
48,Question
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Opinion
55,Statement Non Opinion
56,Question
57,Statement Opinion
58,Statement Non Opinion
1,Question
2,Question
3,Command
4,Agreement
5,Question
6,Question
7,Answer
8,Question
9,Question
10,Others
11,Statement Non Opinion
12,Command
13,Question
14,Question
15,Question
16,Answer
17,Statement Non Opinion
18,Apology
19,Acknowledge
20,Command
21,Question
22,Statement Non Opinion
23,Question
24,Command
25,Statement Non Opinion
26,Question
27,Question
28,Command
29,Command
30,Apology
31,Command
32,Statement Non Opinion
33,Command
34,Statement Non Opinion
35,Question
36,Answer
37,Command
38,Statement Non Opinion
39,Question
40,Question
41,Others
42,Question
43,Answer
44,Question
1,**Question**
2,**Acknowledge**
3,**Statement Non Opinion**
4,**Statement Non Opinion**
5,**Answer**
6,**Backchannel**
7,**Question**
8,**Statement Non Opinion**
9,**Question**
10,**Answer**
11,**Statement Opinion**
12,**Statement Non Opinion**
13,**Statement Non Opinion**
14,**Statement Opinion**
15,**Others** (incomplete utterance)
16,**Statement Non Opinion**
17,**Question**
18,**Question**
19,**Statement Opinion**
20,**Backchannel**
21,**Question**
22,**Question**
23,**Answer**
24,**Command**
25,**Command**
26,**Statement Opinion**
27,**Statement Non Opinion**
28,**Statement Non Opinion**
29,**Statement Non Opinion**
30,**Statement Opinion**
31,**Question**
32,**Question**
33,**Statement Opinion**
34,**Statement Opinion**
35,**Statement Opinion**
36,**Statement Opinion**
37,**Command**
38,**Statement Non Opinion**
39,**Others** (incomplete utterance)
40,**Command**
41,**Agreement**
42,**Statement Non Opinion**
43,**Question**
44,**Others** (hesitation filler)
45,**Statement Non Opinion**
46,**Statement Opinion**
47,**Statement Opinion**
48,**Others** (interrupted)
49,**Statement Opinion**
1,**Question** (Inquiry about well-being)
2,**Question** (Checking on emotional state)
3,**Answer** (Direct response to a question)
4,**Backchannel** (Acknowledgment without new information)
5,**Question** (Seeking confirmation about closeness)
6,**Statement Non Opinion** (Factual statement about past)
7,**Statement Non Opinion** (Factual statement about past)
8,**Statement Non Opinion** (Factual statement about plans)
9,**Apology** (Expression of sympathy)
10,**Acknowledge** (Brief recognition of apology)
11,**Statement Non Opinion** (Factual recollection)
12,**Backchannel** (Minimal response to show listening)
13,**Statement Non Opinion** (Factual assessment)
14,**Question** (Inquiry about events)
15,**Statement Non Opinion** (Factual report)
16,**Question** (Inquiry about others' state)
17,**Statement Non Opinion** (Factual report)
18,**Question** (Rhetorical question about feelings)
19,"**Statement Opinion** (Offer of support + implied question via ""okay?"")"
20,**Acknowledge** (Gratitude for support)
21,**Statement Opinion** (Expression of collective support)
22,**Statement Non Opinion** (Factual statement about past plans)
23,**Statement Non Opinion** (Factual explanation)
24,**Statement Non Opinion** (Factual reflection)
25,**Statement Non Opinion** (Factual statement about communication)
26,**Statement Non Opinion** (Factual declaration)
27,**Acknowledge** (Recognition of speaker's sentiment)
28,**Statement Opinion** (Philosophical perspective)
29,**Apology** (Repeated sympathy)
30,**Statement Non Opinion** (Factual description of friend)
31,**Question** (Self-reflective question)
32,**Statement Opinion** (Suggestion/encouragement)
33,**Statement Opinion** (Personal inability assertion)
34,**Disagreement** (Contradicting previous statement)
35,**Statement Opinion** (Regretful suggestion)
36,**Statement Opinion** (Subjective praise)
37,**Agreement** (Endorsing previous opinion)
38,**Statement Opinion** (Hypothetical desire)
39,**Statement Non Opinion** (Factual limitation)
1,""")"
2,""") and **Question** (""How's it going?"")"
3,"**Answer** (Response to ""How's it going?"")"
4,"**Backchannel** (Hesitation filler ""Um--"")"
5,""")"
6,""")"
7,""")"
8,""") and **Statement Opinion** (Subjective comparison ""harder than Harvard"")"
9,""")"
10,"**Question** (Direct query ""What does that mean?"")"
11,""")"
12,""")"
13,""")"
14,"**Statement Opinion** (Subjective comparison ""like high school but better"")"
15,""")"
16,""")"
17,""")"
18,"**Statement Non Opinion** (Factual action ""I sent it back in"")"
19,""")"
20,""")"
21,""")"
22,""")"
23,""")"
24,""")"
25,"**Acknowledge** (Gratitude ""Thank you"")"
26,""")"
27,"**Command** (Invitation/request ""they said I could bring you"")"
28,"**Agreement** (Acceptance ""I would love to go"")"
29,""")"
30,""")"
31,""")"
32,""")"
33,"**Question** (Query about timeline ""did you hear?"")"
34,""")"
1,Greeting
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Statement Non Opinion
6,Command
7,Command
8,Answer
9,Question
10,Answer
11,Question
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Opinion
15,Statement Opinion
16,Command
17,Command
18,Statement Non Opinion
19,Command
20,Command
21,Statement Non Opinion
22,Question
23,Statement Non Opinion
24,Statement Opinion
25,Statement Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Question
29,Statement Non Opinion
30,Question
31,Apology
32,Statement Non Opinion
33,Disagreement
34,Command
35,Statement Non Opinion
36,Disagreement
37,Statement Non Opinion
38,Statement Non Opinion
39,Acknowledge
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Non Opinion
43,Backchannel
44,Statement Non Opinion
45,Question
46,Answer
47,Statement Non Opinion
48,Acknowledge
49,Statement Non Opinion
1,Greeting
2,Statement Opinion
3,Question
4,Answer
5,Question
6,Statement Non Opinion
7,Question
8,Statement Opinion
9,Disagreement
10,Statement Opinion
11,Acknowledge
12,Question
13,Answer
14,Question
15,Answer
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Opinion
19,Command
20,Acknowledge
21,Command
22,Statement Non Opinion
23,Question
24,Command
25,Statement Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Disagreement
31,Command
32,Statement Non Opinion
33,Agreement
34,Acknowledge
35,Greeting (as a farewell/closing)
36,Acknowledge
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
63,
64,
65,
66,
67,
68,
69,
70,
71,
72,
73,
1,Question
2,Question
3,Statement Opinion
4,Statement Opinion
5,Statement Opinion
6,Question
7,Statement Non Opinion
8,Statement Opinion
9,Question
10,Statement Opinion
11,Question
12,Question
13,Command
14,Statement Opinion
15,Statement Non Opinion
16,Statement Opinion
17,Statement Opinion
18,Question
19,Statement Opinion
20,Question
21,Statement Opinion
22,Backchannel
23,Statement Opinion
24,"Command (implied ""Look at it"")"
25,Command
26,Statement Opinion
27,Question
28,Command
29,Question
30,Statement Non Opinion
31,Statement Non Opinion
32,Question
1,Statement Opinion
2,Question
3,Answer
4,Statement Opinion
5,Statement Opinion
6,Question
7,Answer
8,Backchannel
9,Others
10,Statement Opinion
11,Question
12,Statement Opinion
13,Statement Non Opinion
14,Agreement
15,Question
16,Question
17,Question
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Question
23,Statement Opinion
24,Statement Opinion
25,Question
26,Statement Non Opinion
27,Statement Opinion
28,Statement Opinion
29,Question
30,Question
31,Statement Opinion
32,Command
33,Statement Non Opinion
34,Statement Opinion
35,Statement Opinion
36,Question
37,Statement Opinion
38,Disagreement
39,Statement Non Opinion
40,Command
41,Command
42,Question
43,Question
44,Answer
45,Command
46,Statement Opinion
47,Question
48,Question
49,Answer
50,Statement Non Opinion
51,Question
52,Answer
53,Backchannel
54,Statement Opinion
55,Statement Opinion
56,Question
57,Statement Opinion
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Non Opinion
62,Statement Opinion
63,Statement Opinion
64,Statement Opinion
65,Question
66,Statement Opinion
67,Command
68,Statement Opinion
69,Others
70,Statement Opinion
71,Question
72,Question
1,Question (multiple questions asked)
2,Statement Opinion (expressing personal value)
3,Question (seeking confirmation)
4,"Question (multiple questions including ""How are you doing?"")"
5,Statement Opinion (self-critical opinion)
6,Question (direct inquiry)
7,Question (two clarifying questions)
8,Statement Non Opinion (factual claim)
9,Question (direct inquiry)
10,Statement Non Opinion (ownership statement)
11,Statement Non Opinion (ownership clarification)
12,Statement Opinion (expressing regret/hope)
13,Question (memory recall question)
14,Answer (affirmative response)
15,Question (two inquiries)
16,Statement Opinion (regretful opinion)
17,Statement Opinion (desire/opinion)
18,Statement Opinion (self-critical opinion)
19,Question (two speculative questions)
20,Statement Non Opinion (factual state)
21,Question (repeated offer)
22,Command (directive to leave)
23,Disagreement (challenging Fey's command)
24,Statement Opinion (negative assessment)
25,Agreement (brief alignment)
26,Statement Non Opinion (discourse clarification)
27,Disagreement (corrective opposition)
28,Command (repeated directive)
29,Question (challenge)
30,Statement Non Opinion (lack of knowledge)
31,Statement Opinion (persuasive opinion)
32,Statement Non Opinion (descriptive fact)
33,Statement Non Opinion (biological fact)
34,Statement Opinion (metaphorical interpretation)
35,Question (challenging excitement)
36,Disagreement (contradiction)
37,Statement Non Opinion (name reference)
38,Statement Opinion (comparative opinion)
39,Statement Opinion (confused perspective)
40,Statement Non Opinion (direct denial)
41,Question (confirmation seek)
42,Answer (affirmative)
43,Statement Non Opinion (recalling past statement)
44,Statement Non Opinion (past event description)
45,Statement Non Opinion (past events listing)
46,Statement Non Opinion (location assessment)
47,Statement Non Opinion (factual correction)
48,Statement Opinion (self-praise)
49,Question (uncertain observation)
50,Statement Opinion (value assertion)
51,Command (instruction to think)
52,Statement Non Opinion (phenomenon description)
53,Statement Non Opinion (continued description)
54,Statement Opinion (philosophical interpretation)
55,Statement Opinion (metaphorical claim)
56,Statement Non Opinion (physical observation)
57,Statement Non Opinion (explanation)
58,Question (opinion seek)
59,Question (clarification)
60,Question (rephrased inquiry)
1,**Question**
2,**Question**
3,**Question**
4,**Statement Opinion**
5,**Statement Opinion**
6,**Statement Opinion**
7,**Statement Non Opinion**
8,**Statement Opinion**
9,**Question**
10,"**Statement Opinion** (Note: ""I'm sorry"" is part of the opinion statement, not a standalone apology)"
11,**Statement Non Opinion**
12,**Statement Opinion**
13,**Statement Opinion**
14,**Statement Non Opinion**
15,"**Command** (""grow up"" is imperative)"
16,**Question**
17,**Question**
18,**Statement Non Opinion**
19,**Statement Non Opinion**
20,**Question**
21,**Question**
22,**Question**
23,"**Command** (""don't ask me that"" is imperative)"
24,**Question**
25,**Statement Opinion**
26,**Statement Opinion**
27,**Statement Non Opinion**
28,**Statement Opinion**
29,**Agreement** (sarcastic agreement with Fey's accusation)
30,**Statement Non Opinion**
31,**Statement Non Opinion**
32,"**Disagreement** (""No we won't"" directly opposes Joey's claim)"
33,**Statement Non Opinion**
34,**Statement Non Opinion**
35,**Question**
36,**Statement Non Opinion**
37,**Statement Non Opinion**
38,**Statement Non Opinion**
39,**Statement Non Opinion**
40,**Statement Non Opinion**
41,**Question**
42,"right?"")"
43,**Statement Non Opinion**
44,**Question**
45,**Statement Opinion**
46,**Statement Opinion**
47,**Question**
48,"**Answer** (responds to ""do you want to dance?"")"
49,**Question**
50,**Answer**
51,**Question**
52,**Answer**
53,**Question**
54,**Answer**
55,**Question**
56,**Answer**
57,**Answer**
58,**Statement Opinion**
59,**Statement Opinion**
60,**Question**
61,**Statement Non Opinion**
62,**Question**
63,**Question**
64,**Statement Opinion**
65,**Agreement** (supports Fey's implied point)
66,**Statement Opinion**
67,**Agreement**
68,**Question**
69,**Statement Non Opinion**
70,**Acknowledge**
71,**Statement Opinion**
72,**Statement Opinion**
73,**Statement Non Opinion**
74,**Statement Opinion**
75,**Statement Opinion**
76,**Backchannel**
77,**Question**
78,**Statement Opinion**
79,**Disagreement**
80,**Statement Opinion**
81,**Statement Opinion**
82,"**Command** (""look"" is imperative)"
83,"**Agreement** (""Yeah"" affirms Joey's statement)"
84,**Statement Non Opinion**
85,"**Command** (""look"" is imperative)"
86,**Statement Non Opinion**
87,**Statement Non Opinion**
88,**Statement Non Opinion**
89,**Question**
90,**Statement Opinion**
91,**Statement Opinion**
92,**Apology**
93,"**Command** (""Shh"" is imperative)"
94,**Statement Opinion**
95,**Agreement**
1,Statement Non Opinion
2,Question
3,Acknowledge
4,Statement Non Opinion
5,Agreement
6,Question
7,Statement Opinion
8,Agreement
9,Statement Opinion
10,Statement Opinion
11,Question
12,Statement Non Opinion
13,Answer
14,Question
15,Command
16,Question
17,Agreement
18,Statement Opinion
19,Statement Opinion
20,Disagreement
21,Statement Opinion
22,Question
23,Agreement
24,Question
25,Statement Opinion
26,Statement Opinion
27,Question
28,Statement Opinion
29,Statement Opinion
30,Statement Opinion
31,Agreement
32,Question
33,Answer
34,Question
35,Answer
36,Question
37,Answer
38,Question
39,Agreement
40,Statement Opinion
41,Disagreement
42,Disagreement
43,Question
44,Command
45,Command
46,Statement Non Opinion
47,Statement Opinion
48,Statement Opinion
49,Agreement
50,Statement Opinion
51,Question
52,Question
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Opinion
56,Statement Non Opinion
57,Statement Opinion
58,Question
59,Answer
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Question
64,Statement Non Opinion
65,Statement Opinion
66,Statement Non Opinion
67,Statement Non Opinion
68,Statement Opinion
69,Statement Non Opinion
70,Agreement
71,Statement Non Opinion
1,Statement Non Opinion
2,Disagreement
3,Disagreement
4,Statement Opinion
5,Statement Opinion
6,Disagreement
7,Statement Opinion
8,Disagreement
9,Statement Opinion
10,Statement Opinion
11,Question
12,Question
13,Statement Non Opinion
14,Question
15,Statement Opinion
16,Statement Opinion
17,Statement Opinion
18,Agreement
19,Question
20,Answer
21,Statement Non Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Statement Opinion
25,Others
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Opinion
29,Command
30,Others
31,Question
32,Answer
33,Others
34,Question
35,Answer
36,Statement Opinion
37,Command
38,Agreement
39,Disagreement
40,Disagreement
41,Command
42,Command
43,Others
44,Others
45,Statement Opinion
46,Statement Opinion
47,Statement Opinion
48,Statement Opinion
49,Statement Non Opinion
50,Disagreement
51,Disagreement
52,Disagreement
53,Statement Opinion
54,Question
55,Answer
56,Question
57,Command
58,Statement Opinion
59,Statement Opinion
60,Disagreement
61,Statement Opinion
62,Statement Non Opinion
63,Disagreement
64,Question
65,Command
66,Statement Opinion
67,Command
68,Agreement
69,Command
70,Question
71,Answer
72,Statement Non Opinion
73,Statement Opinion
74,Statement Non Opinion
75,Statement Opinion
76,Command
77,Disagreement
78,Statement Opinion
79,Command
80,Command
81,Command
82,Command
83,Statement Opinion
84,Statement Opinion
85,Statement Opinion
86,Statement Opinion
87,Disagreement
88,Disagreement
89,Command
90,Command
91,Statement Opinion
92,Statement Opinion
93,Others
1,"**Greeting** (opens with ""Hi"", then shifts to Question but primary initial act is Greeting)"
2,"**Question** (""What do you need exactly?"")"
3,**Statement Non Opinion** (states facts about forms)
4,"**Question** (confirmation-seeking: ""is that what you're telling me?"")"
5,"**Answer** (responds ""Yes"" to previous question)"
6,""")"
7,"**Acknowledge** (""Okay"" shows receipt)"
8,"back of the line"")"
9,**Statement Non Opinion** (states fact about actions)
10,**Statement Non Opinion** (describes experiences factually)
11,"**Question** (confirmation-seeking: ""Do you understand?"")"
12,"**Question** (request: ""Can you not just put this through please?"")"
13,**Statement Non Opinion** (states fact about having a life)
14,**Statement Non Opinion** (describes work situation factually)
15,"back of the line"")"
16,"**Question** (request: ""Can we just do this please?"")"
17,"**Question** (confirmation-seeking: ""Do you understand that?"")"
18,"**Command** (directive: ""go to the back of the line"")"
19,**Statement Non Opinion** (states fact about line attempts)
20,"**Command** (directive: ""fill out this form and wait"")"
21,"**Command** (directive: ""You're going to have to go back"")"
22,"**Question** (seeks information: ""What is it that I did wrong?"")"
23,**Statement Non Opinion** (points out form error factually)
24,**Statement Non Opinion** (continues factual description)
25,""")"
26,**Statement Non Opinion** (states fact about other people)
27,**Statement Non Opinion** (states fact about waiting time)
28,**Statement Non Opinion** (describes form errors factually)
29,"**Command** (directive: ""I need you to take that"")"
30,**Statement Non Opinion** (declares refusal factually)
31,"**Command** (directive: ""fill out a new form"")"
32,"**Command** (attempted directive: ""you really- you really"")"
33,"**Question** (request: ""can you not just help me?"")"
34,"**Question** (confirmation-seeking: ""Do you understand that?"")"
35,""")"
36,"back of the line"")"
37,""" rejects previous statement)"
38,"**Statement Non Opinion** (reiterates fact: ""like I said"")"
39,**Statement Non Opinion** (states fact about job purpose)
40,**Statement Non Opinion** (continues factual job description)
41,"**Statement Opinion** (expresses subjective feeling: ""testing my patience"")"
42,"**Question** (seeks confirmation: ""I'm testing your patience?"")"
43,"**Statement Opinion** (expresses subjective anger: ""goddamn patience"")"
44,"**Question** (repeats for confirmation: ""I'm testing your patience?"")"
45,"**Statement Opinion** (expresses subjective frustration: ""sick of it"")"
46,**Statement Non Opinion** (states fact about work requirement)
47,**Statement Non Opinion** (states fact about personal needs)
48,""")"
49,**Statement Non Opinion** (states fact about leaving)
1,Statement Non Opinion
2,Agreement
3,Statement Opinion
4,Agreement
5,Statement Opinion
6,Statement Opinion
7,Statement Opinion
8,Statement Opinion
9,Statement Opinion
10,Disagreement
11,Command
12,Statement Opinion
13,Command
14,Disagreement
15,Question
16,Disagreement
17,Question
18,Statement Opinion
19,Statement Non Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Statement Non Opinion
23,Statement Opinion
24,Question
25,Statement Opinion
26,Question
27,Statement Opinion
28,Statement Opinion
29,Question
30,Command
31,Statement Non Opinion
32,Disagreement
33,Statement Opinion
34,Disagreement
35,Command
36,Disagreement
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Acknowledge
42,Command
43,Statement Non Opinion
44,Disagreement
45,Statement Non Opinion
46,Command
47,Question
48,Question
49,Question
50,Statement Opinion
51,Statement Opinion
52,Agreement
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
63,
64,
65,
66,
67,
68,
69,
70,
71,
72,
73,
74,
75,
76,
77,
78,
79,
80,
81,
82,
83,
84,
85,
86,
87,
88,
89,
90,
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,
101,
102,
1,Command
2,Statement Opinion
3,Statement Opinion
4,Statement Opinion
5,Statement Opinion
6,Statement Opinion
7,Statement Opinion
8,Command
9,Statement Non Opinion
10,Statement Opinion
11,Backchannel
12,Statement Opinion
13,Statement Opinion
14,Question
15,Statement Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Agreement
23,Statement Opinion
24,Apology
25,Statement Opinion
26,Statement Opinion
27,Question
28,Agreement
29,Question
30,Statement Non Opinion
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Acknowledge
35,Statement Non Opinion
36,Question
37,Statement Opinion
38,Question
39,Answer
40,Question
41,Answer
42,Command
43,Answer
44,Answer
45,Statement Opinion
46,Statement Opinion
47,Backchannel
48,Command
49,Statement Opinion
50,Command
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Command
57,Statement Opinion
58,Statement Opinion
59,Statement Opinion
60,Question
61,Question
62,Statement Non Opinion
63,Statement Opinion
64,Statement Non Opinion
65,Statement Opinion
66,Question
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Opinion
1,Question
2,Question
3,Command
4,Statement Opinion
5,Acknowledge
6,Statement Opinion
7,Acknowledge
8,Statement Opinion
9,Statement Opinion
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Disagreement
14,Statement Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Opinion
19,Command
20,Command
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Command
29,Command
30,Disagreement
31,Statement Non Opinion
32,Statement Non Opinion
33,Others
34,Command
35,Statement Non Opinion
36,Command
37,Statement Non Opinion
38,Question
39,Statement Non Opinion
40,Command
41,Statement Non Opinion
1,"Apology (Explicit apology: ""I'm really sorry"")"
2,"Acknowledge (Brief gratitude: ""Thanks"")"
3,"Statement Opinion (Expresses subjective view: ""it's hard"")"
4,Statement Opinion (Shares personal feelings/thoughts)
5,"Agreement (Simple affirmation: ""Yeah"")"
6,Statement Non Opinion (States a factual condition)
7,"Agreement (Affirms understanding: ""I know"")"
8,"Statement Opinion (Subjective perspective: ""it's inevitable"")"
9,Statement Opinion (Rhetorical opinion on suffering)
10,"Statement Opinion (Value judgment: ""better off to rest"")"
11,"Statement Opinion (Emotional opinion: ""I'd rather have him here"")"
12,Statement Opinion (Personal reflection on loss)
13,"Agreement (Affirmation: ""Yeah"")"
14,"Statement Opinion (Subjective assessment: ""doesn't seem fair"")"
15,Statement Opinion (Philosophical opinion on life)
16,"Statement Opinion (Reassurance/opinion: ""You're okay"")"
17,"Acknowledge (Gratitude: ""Thank you"")"
18,Statement Opinion (Suggestion phrased as belief)
19,"Agreement (Accepts idea: ""You're probably right"")"
20,Agreement (Neutral affirmation)
21,Statement Opinion (Adds to celebration idea)
22,Statement Opinion (Explains belief about honoring)
23,"Agreement (Affirms understanding: ""I know"")"
24,Others (Incomplete utterance)
1,Greeting
2,Question
3,Question
4,Answer
5,Others
6,Statement Non Opinion
7,Question
8,Answer
9,Statement Non Opinion
10,Agreement
11,Statement Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Agreement
15,Statement Opinion
16,Disagreement
17,Statement Non Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Question
22,Statement Non Opinion
23,Statement Opinion
24,Statement Non Opinion
25,Command
26,Statement Non Opinion
27,Statement Opinion
28,Question
29,Answer
30,Others
31,Question
32,Answer
33,Statement Opinion
34,Question
35,Statement Opinion
36,Statement Non Opinion
37,Question
38,Answer
39,Question
40,Answer
41,Statement Opinion
42,Statement Non Opinion
43,Agreement
44,Statement Non Opinion
45,Backchannel
46,Statement Non Opinion
47,Others
48,Agreement
49,Agreement
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Agreement
55,Agreement
56,Statement Opinion
57,Statement Opinion
58,Statement Opinion
59,Statement Opinion
60,Statement Non Opinion
61,Question
62,Answer
63,Acknowledge
64,Statement Non Opinion
65,Agreement
66,Statement Opinion
67,Statement Non Opinion
68,Statement Opinion
69,Agreement
70,Question
71,Question
72,Statement Opinion
73,Statement Opinion
74,Question
75,Statement Non Opinion
76,Statement Opinion
77,Backchannel
78,Statement Non Opinion
79,Statement Non Opinion
80,Question
81,Answer
82,Statement Opinion
83,Agreement
84,Statement Non Opinion
85,Agreement
86,Question
87,Statement Opinion
88,Statement Opinion
89,Agreement
90,Statement Opinion
91,Statement Opinion
92,Statement Non Opinion
93,Statement Non Opinion
94,Statement Non Opinion
95,Statement Opinion
96,Statement Opinion
97,Statement Opinion
98,Statement Opinion
99,Agreement
100,Question
101,Statement Opinion
102,Statement Opinion
103,Answer
104,Statement Opinion
105,Statement Opinion
106,Agreement
107,Statement Non Opinion
108,Agreement
109,Agreement
110,Agreement
111,Statement Non Opinion
112,Agreement
113,Backchannel
114,Others
115,Statement Opinion
116,Statement Non Opinion
117,Statement Non Opinion
118,Statement Non Opinion
119,Statement Non Opinion
120,Statement Non Opinion
121,Statement Opinion
122,Statement Non Opinion
123,Disagreement
124,Question
125,Answer
126,Statement Opinion
127,Question
128,Answer
129,Disagreement
130,Agreement
131,Statement Non Opinion
132,Statement Opinion
133,Backchannel
134,Backchannel
135,Backchannel
136,Backchannel
137,Statement Opinion
138,Statement Opinion
139,Agreement
140,Others
141,Others
142,Statement Non Opinion
143,Agreement
144,Agreement
145,Others
146,Question
147,Statement Non Opinion
148,Disagreement
149,Agreement
150,Question
151,Statement Opinion
152,Question
153,Answer
154,Statement Opinion
155,Statement Opinion
156,Agreement
157,Agreement
158,Agreement
159,Agreement
160,Statement Non Opinion
161,Statement Opinion
162,Question
163,Agreement
164,Statement Non Opinion
165,Others
166,Others
167,Agreement
1,**Question** (Requesting specific information)
2,**Answer** (Directly responding to the question)
3,**Question** (Requesting specific information)
4,**Statement Non Opinion** (Stating a factual complaint)
5,**Statement Non Opinion** (Stating a factual reason for complaint)
6,**Question** (Requesting more specific information)
