Text,DS_emotion
20,Acknowledge
21,Command
22,Statement Non Opinion
23,Question
24,Command
25,Statement Opinion
26,Statement Non Opinion
27,Acknowledge
28,Statement Opinion
29,Statement Non Opinion
30,Disagreement
31,Acknowledge
32,Statement Non Opinion
33,Acknowledge
34,Acknowledge
35,Greeting
36,Acknowledge
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Opinion
11,Agreement
12,Statement Opinion
13,Statement Opinion
14,Question
15,Statement Opinion
16,Question
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Command
23,Statement Opinion
24,Command
25,Question
26,Statement Opinion
27,Statement Non Opinion
28,Statement Opinion
29,Statement Opinion
30,Question
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Statement Opinion
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Statement Opinion
43,Question
44,Statement Opinion
45,Statement Opinion
46,Command
47,Statement Opinion
48,Statement Opinion
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Acknowledge
54,Command
55,Statement Opinion
56,Statement Opinion
57,Question
58,Statement Opinion
59,Question
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Statement Opinion
64,Statement Opinion
65,Statement Opinion
66,Command
67,Statement Opinion
68,Statement Opinion
69,Command
70,Statement Opinion
71,Question
72,Statement Opinion
73,Acknowledge
1,Question
2,Question
3,Statement Opinion
4,Statement Opinion
5,Statement Opinion
6,Question
7,Command
8,Statement Opinion
9,Question
10,Statement Opinion
11,Question
12,Question
13,Command
14,Statement Opinion
15,Statement Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Question
21,Statement Opinion
22,Backchannel
23,Statement Opinion
24,Statement Opinion
25,Command
26,Statement Opinion
27,Command
28,Command
29,Question
30,Statement Non Opinion
31,Statement Non Opinion
32,Question
1,Statement Opinion
2,Agreement
3,Statement Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Answer
8,Backchannel
9,Command
10,Statement Opinion
11,Question
12,Statement Opinion
13,Statement Opinion
14,Acknowledge
15,Question
16,Statement Opinion
17,Question
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Question
26,Statement Non Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Question
30,Statement Opinion
31,Statement Opinion
32,Command
33,Statement Non Opinion
34,Statement Opinion
35,Statement Opinion
36,Question
37,Statement Opinion
38,Disagreement
39,Statement Non Opinion
40,Command
41,Command
42,Question
43,Question
44,Answer
45,Command
46,Statement Opinion
47,Statement Opinion
48,Question
49,Acknowledge
50,Statement Non Opinion
51,Question
52,Answer
53,Backchannel
54,Statement Opinion
55,Statement Opinion
56,Question
57,Statement Opinion
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Non Opinion
62,Statement Opinion
63,Statement Opinion
64,Statement Opinion
65,Question
66,Statement Opinion
67,Command
68,Statement Opinion
69,Others
70,Statement Opinion
71,Question
72,Statement Opinion
1,Question
2,Statement Opinion
3,Question
4,Question
5,Statement Opinion
6,Question
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Opinion
12,Statement Opinion
13,Question
14,Answer
15,Question
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Question
20,Statement Non Opinion
21,Question
22,Command
23,Question
24,Statement Non Opinion
25,Acknowledge
26,Statement Non Opinion
27,Disagreement
28,Command
29,Question
30,Statement Non Opinion
31,Statement Opinion
32,Statement Non Opinion
33,Statement Opinion
34,Statement Opinion
35,Question
36,Answer
37,Statement Non Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Non Opinion
41,Question
42,Answer
43,Statement Opinion
44,Statement Non Opinion
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Opinion
49,Question
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Non Opinion
58,Question
59,Question
60,Question
1,Question
2,Question
3,Question
4,Statement Opinion
5,Disagreement
6,Statement Opinion
7,Statement Non Opinion
8,Statement Opinion
9,Question
10,Apology
11,Statement Non Opinion
12,Others
13,Statement Opinion
14,Statement Non Opinion
15,Command
16,Question
17,Question
18,Statement Non Opinion
19,Statement Opinion
20,Question
21,Question
22,Question
23,Statement Opinion
24,Question
25,Statement Opinion
26,Statement Opinion
27,Statement Non Opinion
28,Statement Opinion
29,Disagreement
30,Statement Opinion
31,Statement Opinion
32,Disagreement
33,Statement Non Opinion
34,Statement Non Opinion
35,Question
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Opinion
40,Statement Non Opinion
41,Question
42,Statement Non Opinion
43,Statement Non Opinion
44,Question
45,Statement Opinion
46,Statement Opinion
47,Question
48,Answer
49,Question
50,Answer
51,Question
52,Answer
53,Question
54,Answer
55,Question
56,Answer
57,Answer
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Statement Opinion
64,Agreement
65,Acknowledge
66,Statement Opinion
67,Agreement
68,Statement Opinion
69,Statement Non Opinion
70,Statement Opinion
71,Statement Opinion
72,Statement Opinion
73,Disagreement
74,Statement Opinion
75,Statement Opinion
76,Question
77,Answer
78,Statement Opinion
79,Disagreement
80,Statement Opinion
81,Statement Opinion
82,Statement Non Opinion
83,Statement Opinion
84,Statement Non Opinion
85,Statement Non Opinion
86,Statement Non Opinion
87,Statement Non Opinion
88,Statement Non Opinion
89,Question
90,Answer
91,Statement Opinion
92,Apology
93,Statement Non Opinion
94,Statement Non Opinion
95,Statement Non Opinion
1,- **Statement Non Opinion**
2,- Fey - Do you think it's them? - **Question**
3,- **Statement Opinion**
4,- **Statement Non Opinion**
5,- **Statement Opinion**
6,- Fey - What are you going to do? - **Question**
7,- **Question**
8,- **Statement Opinion**
9,- **Statement Opinion**
10,- **Statement Opinion**
11,- Joey - Hello? Hello? What? - **Question**
12,- **Statement Opinion**
13,- **Statement Non Opinion**
14,- Joey - What are we to do if they suddenly walk in on us? - **Question**
15,- **Command**
16,- Joey - With the most perfect poise? - **Question**
17,- **Statement Opinion**
18,- Joey - um- Things that should matter dreadfully don't seem to matter at all when one's happy do they? - **Question**
19,- **Statement Opinion**
20,- **Disagreement**
21,- **Statement Opinion**
22,"- Joey - You mean that, that sacred and beautiful thing love? - **Question**"
23,- **Agreement**
24,What does it all mean? - **Question**
25,- **Command**
26,- **Disagreement**
27,- Fey - Who's they? - **Question**
28,- **Statement Opinion**
29,- **Statement Opinion**
30,- **Statement Opinion**
31,- **Agreement**
32,- Fey - How long will it last? This ludicrous overbearing love of ours? - **Question**
33,- Joey - Who knows? - **Question**
34,- Fey - Shall we always want to bicker and fight? - **Question**
35,- **Statement Opinion**
36,"- Fey - Well, dear, shall we want that? - **Question**"
37,- **Statement Opinion**
38,"- Fey - What happens if one of us dies? I mean, does the other one still laugh? - **Question**"
39,- **Agreement**
40,- **Statement Opinion**
41,- **Disagreement**
42,- **Disagreement**
43,"- Joey - Oh, and who isn't talking nonsense? - **Question**"
44,- **Command**
45,- **Command**
46,- **Disagreement**
47,"- Joey - I don't care what you do, you see? As long, no I don't care what you do, see? - **Statement Opinion**"
48,- **Statement Opinion**
49,- **Acknowledge**
50,- **Statement Opinion**
51,- Joey - Remember that awful scene we had in Venice? - **Question**
52,- Fey - Which particular one? - **Question**
53,- **Statement Non Opinion**
54,- **Statement Opinion**
55,- **Statement Opinion**
56,- **Statement Opinion**
57,- **Statement Opinion**
58,- Joey - How long did that rile last? - **Question**
59,- **Statement Non Opinion**
60,"- Joey - Oh, the worst one was in Cannes when you- - **Statement Opinion**"
61,- **Statement Non Opinion**
62,- **Statement Non Opinion**
63,- Joey - That was a rouser wasn't it? - **Question**
64,- **Statement Non Opinion**
65,- **Statement Opinion**
66,- **Statement Non Opinion**
67,- **Statement Opinion**
68,- **Statement Opinion**
69,- **Statement Non Opinion**
70,- **Statement Opinion**
71,- **Statement Opinion**
1,Answer
2,Disagreement
3,Disagreement
4,Question
5,Statement Opinion
6,Statement Opinion
7,Statement Opinion
8,Disagreement
9,Statement Opinion
10,Statement Opinion
11,Statement Opinion
12,Question
13,Statement Opinion
14,Question
15,Statement Opinion
16,Statement Opinion
17,Statement Non Opinion
18,Agreement
19,Question
20,Answer
21,Statement Non Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Statement Opinion
25,Acknowledge
26,Disagreement
27,Statement Opinion
28,Statement Opinion
29,Command
30,Acknowledge
31,Question
32,Answer
33,Others
34,Question
35,Statement Non Opinion
36,Statement Opinion
37,Command
38,Agreement
39,Disagreement
40,Agreement
41,Command
42,Statement Opinion
43,Acknowledge
44,Others
45,Statement Opinion
46,Statement Opinion
47,Statement Opinion
48,Statement Opinion
49,Disagreement
50,Statement Opinion
51,Disagreement
52,Disagreement
53,Statement Opinion
54,Question
55,Answer
56,Statement Opinion
57,Command
58,Statement Opinion
59,Statement Opinion
60,Disagreement
61,Statement Opinion
62,Statement Non Opinion
63,Disagreement
64,Statement Opinion
65,Command
66,Statement Opinion
67,Statement Opinion
68,Agreement
69,Command
70,Question
71,Statement Non Opinion
72,Statement Non Opinion
73,Statement Non Opinion
74,Statement Non Opinion
75,Statement Opinion
76,Command
77,Disagreement
78,Statement Opinion
79,Command
80,Statement Opinion
81,Command
82,Command
83,Statement Opinion
84,Statement Opinion
85,Statement Opinion
86,Statement Opinion
87,Disagreement
88,Disagreement
89,Command
90,Statement Opinion
91,Statement Opinion
92,Statement Opinion
93,Acknowledge
1,Greeting
2,Question
3,Statement Non Opinion
4,Question
5,Answer
6,Statement Non Opinion
7,Acknowledge
8,Command
9,Statement Non Opinion
10,Statement Non Opinion
11,Command
12,Question
13,Statement Non Opinion
14,Statement Non Opinion
15,Command
16,Statement Opinion
17,Statement Non Opinion
18,Command
19,Statement Non Opinion
20,Command
21,Command
22,Question
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Opinion
31,Command
32,Statement Non Opinion
33,Question
34,Statement Non Opinion
35,Statement Opinion
36,Command
37,Statement Opinion
38,Statement Non Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Question
43,Statement Opinion
44,Question
45,Statement Opinion
46,Statement Opinion
47,Statement Opinion
48,Command
49,Statement Non Opinion
1,Statement Non Opinion
2,Acknowledge
3,Statement Opinion
4,Acknowledge
5,Statement Non Opinion
6,Statement Opinion
7,Statement Opinion
8,Statement Opinion
9,Statement Opinion
10,Disagreement
11,Statement Opinion
12,Statement Opinion
13,Statement Opinion
14,Disagreement
15,Question
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Opinion
24,Question
25,Statement Opinion
26,Statement Opinion
27,Statement Opinion
28,Statement Opinion
29,Question
30,Command
31,Statement Opinion
32,Disagreement
33,Statement Opinion
34,Statement Opinion
35,Statement Opinion
36,Disagreement
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Statement Opinion
43,Statement Opinion
44,Disagreement
45,Statement Opinion
46,Statement Opinion
47,Question
48,Statement Opinion
49,Question
50,Statement Opinion
51,Disagreement
52,Acknowledge
1,Statement Opinion
2,Statement Non Opinion
3,Command
4,Question
5,Statement Opinion
6,Statement Opinion
7,Acknowledge
8,Acknowledge
9,Acknowledge
10,Question
11,Statement Non Opinion
12,Statement Opinion
13,Statement Opinion
14,Question
15,Statement Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Opinion
19,Acknowledge
20,Statement Non Opinion
21,Statement Opinion
22,Acknowledge
23,Statement Opinion
24,Statement Opinion
25,Statement Opinion
26,Statement Opinion
27,Statement Opinion
28,Command
29,Agreement
30,Question
31,Agreement
32,Question
33,Agreement
34,Statement Non Opinion
35,Statement Opinion
36,Acknowledge
37,Disagreement
38,Question
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Command
43,Statement Opinion
44,Question
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Opinion
48,Disagreement
49,Command
50,Command
51,Statement Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Command
55,Statement Opinion
56,Acknowledge
57,Statement Non Opinion
58,Question
59,Statement Non Opinion
60,Agreement
61,Statement Opinion
62,Statement Opinion
63,Agreement
64,Question
65,Statement Opinion
66,Statement Opinion
67,Statement Non Opinion
68,Statement Opinion
69,Agreement
70,Statement Non Opinion
71,Statement Opinion
72,Statement Non Opinion
73,Statement Opinion
74,Statement Opinion
75,Statement Opinion
76,Statement Opinion
77,Backchannel
78,Backchannel
79,Statement Opinion
80,Statement Opinion
81,Statement Opinion
82,Statement Opinion
83,Statement Opinion
84,Statement Non Opinion
85,Statement Opinion
86,Statement Non Opinion
87,Statement Non Opinion
88,Question
89,Statement Opinion
90,Question
91,Statement Non Opinion
92,Statement Opinion
93,Statement Opinion
94,Statement Non Opinion
95,Statement Opinion
96,Question
97,Statement Opinion
98,Statement Opinion
99,Acknowledge
100,Question
101,Backchannel
102,Statement Opinion
1,Command
2,Statement Opinion
3,Statement Opinion
4,Statement Opinion
5,Statement Non Opinion
6,Statement Non Opinion
7,Statement Opinion
8,Command
9,Statement Non Opinion
10,Statement Opinion
11,Greeting
12,Statement Opinion
13,Statement Opinion
14,Question
15,Statement Non Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Non Opinion
19,Statement Opinion
20,Statement Non Opinion
21,Statement Opinion
22,Acknowledge
23,Statement Opinion
24,Apology
25,Statement Opinion
26,Statement Opinion
27,Statement Opinion
28,Acknowledge
29,Statement Opinion
30,Statement Non Opinion
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Acknowledge
35,Statement Opinion
36,Question
37,Statement Opinion
38,Question
39,Statement Non Opinion
40,Question
41,Statement Non Opinion
42,Statement Opinion
43,Statement Non Opinion
44,Statement Non Opinion
45,Statement Opinion
46,Statement Opinion
47,Backchannel
48,Command
49,Statement Opinion
50,Command
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Command
57,Statement Opinion
58,Statement Opinion
59,Statement Non Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Non Opinion
63,Statement Opinion
64,Statement Opinion
65,Statement Opinion
66,Statement Opinion
67,Statement Non Opinion
68,Statement Non Opinion
69,Statement Opinion
1,- Joey - Where? Did you do it at the front desk or by the baggage claims? (Question)
2,What are you going to do about that? (Question)
3,Second of all- (Command)
4,(Statement Opinion)
5,(Acknowledge)
6,"- Fey - Lost it just, like, I mean, (Statement Opinion)"
7,(Acknowledge)
8,Somebody wasn't paying attention (Statement Opinion)
9,(Statement Opinion)
10,(Statement Non Opinion)
11,What? (Question)
12,"- Joey - At this moment in time, all I can do for you is give you- (Statement Non Opinion)"
13,(Disagreement)
14,(Disagreement)
15,- Joey - you're getting very excited right now (Statement Opinion)
16,(Statement Opinion)
17,(Acknowledge)
18,(Disagreement)
19,(Command)
20,(Command)
21,(Statement Non Opinion)
22,(Statement Non Opinion)
23,(Statement Opinion)
24,- Joey - Ma'am in flying with Northwest Airlines you agreed to (Statement Non Opinion)
25,- Joey - sign away your luggage to the (Statement Non Opinion)
26,And you people have got to make- (Disagreement)
27,"- Joey - It's part of the small- it's part of the agreement when you're purchasing an airline ticket, there's- when you- (Statement Non Opinion)"
28,(Disagreement)
29,"When you purchase a ticket, there is a terms and agreement, (Command)"
30,(Disagreement)
31,Most people frequently look it over (Statement Non Opinion)
32,- Joey - The best that we can do for you is give you- (Statement Non Opinion)
33,(Acknowledge)
34,(Command)
35,(Statement Non Opinion)
36,(Disagreement)
37,(Statement Non Opinion)
38,It's just you? (Question)
39,(Statement Non Opinion)
40,(Command)
41,(Statement Non Opinion)
1,Apology
2,Acknowledge
3,Backchannel
4,Statement Opinion
5,Backchannel
6,Statement Non Opinion
7,Acknowledge
8,Statement Opinion
9,Statement Opinion
10,Statement Opinion
11,Statement Opinion
12,Statement Opinion
13,Backchannel
14,Statement Opinion
15,Statement Opinion
16,Statement Non Opinion
17,Acknowledge
18,Statement Opinion
19,Agreement
20,Backchannel
21,Statement Opinion
22,Agreement
23,Acknowledge
24,Others
1,Greeting
2,Question
3,Question
4,Statement Non-Opinion
5,Statement Opinion
6,Statement Non-Opinion
7,Question
8,Answer
9,Statement Opinion
10,Statement Opinion
11,Statement Opinion
12,Statement Non-Opinion
13,Statement Opinion
14,Acknowledge
15,Statement Opinion
16,Disagreement
17,Statement Opinion
18,Command
19,Statement Opinion
20,Statement Opinion
21,Question
22,Statement Non-Opinion
23,Acknowledge
24,Statement Non-Opinion
25,Statement Non-Opinion
26,Statement Non-Opinion
27,Statement Opinion
28,Question
29,Statement Opinion
30,Statement Opinion
31,Question
32,Statement Non-Opinion
33,Statement Opinion
34,Question
35,Statement Opinion
36,Statement Opinion
37,Question
38,Statement Non-Opinion
39,Question
40,Answer
41,Statement Opinion
42,Statement Opinion
43,Statement Opinion
44,Acknowledge
45,Backchannel
46,Statement Non-Opinion
47,Backchannel
48,Statement Non-Opinion
49,Acknowledge
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Non-Opinion
55,Acknowledge
56,Statement Opinion
57,Statement Opinion
58,Acknowledge
59,Agreement
60,Statement Non-Opinion
61,Question
62,Statement Non-Opinion
63,Acknowledge
64,Statement Non-Opinion
65,Acknowledge
66,Statement Opinion
67,Statement Non-Opinion
68,Statement Opinion
69,Acknowledge
70,Question
71,Question
72,Statement Opinion
73,Statement Opinion
74,Question
75,Statement Non-Opinion
76,Statement Non-Opinion
77,Backchannel
78,Statement Non-Opinion
79,Statement Opinion
80,Question
81,Statement Non-Opinion
82,Statement Opinion
83,Agreement
84,Statement Non-Opinion
85,Agreement
86,Question
87,Statement Opinion
88,Statement Opinion
89,Agreement
90,Statement Opinion
91,Statement Opinion
92,Backchannel
93,Statement Non-Opinion
94,Statement Non-Opinion
95,Statement Opinion
96,Statement Opinion
97,Statement Opinion
98,Statement Opinion
99,Acknowledge
100,Question
101,Statement Opinion
102,Statement Opinion
103,Statement Non-Opinion
104,Statement Non-Opinion
105,Statement Opinion
106,Statement Opinion
107,Statement Non-Opinion
108,Acknowledge
109,Statement Non-Opinion
110,Statement Opinion
111,Statement Non-Opinion
112,Acknowledge
113,Backchannel
114,Statement Non-Opinion
115,Statement Opinion
116,Statement Non-Opinion
117,Statement Non-Opinion
118,Statement Non-Opinion
119,Statement Non-Opinion
120,Statement Non-Opinion
121,Statement Opinion
122,Statement Non-Opinion
123,Statement Opinion
124,Question
125,Answer
126,Statement Opinion
127,Question
128,Answer
129,Statement Opinion
130,Agreement
131,Statement Opinion
132,Statement Opinion
133,Backchannel
134,Backchannel
135,Backchannel
136,Backchannel
137,Statement Opinion
138,Statement Opinion
139,Statement Opinion
140,Statement Non-Opinion
141,Statement Non-Opinion
142,Statement Non-Opinion
143,Acknowledge
144,Acknowledge
145,Backchannel
146,Question
147,Statement Non-Opinion
148,Statement Opinion
149,Statement Opinion
150,Question
151,Statement Opinion
152,Question
153,Statement Opinion
154,Statement Opinion
155,Statement Opinion
156,Statement Opinion
157,Statement Opinion
158,Acknowledge
159,Statement Opinion
160,Statement Opinion
161,Statement Opinion
162,Statement Opinion
163,Agreement
164,Statement Opinion
165,Backchannel
166,Statement Opinion
167,Agreement
"(Note: Some classifications may vary slightly based on interpretation, but this follows general dialogical act conventions",)
1,Question
2,Answer
3,Question
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Statement Opinion
11,Apology
12,Statement Non Opinion
13,Command
14,Command
15,Statement Opinion
16,Statement Opinion
17,Acknowledge
18,Disagreement
19,Acknowledge
20,Disagreement
21,Command
22,Command
23,Statement Non Opinion
24,Backchannel
25,Statement Non Opinion
26,Question
27,Answer
28,Backchannel
29,Answer
30,Question
31,Statement Non Opinion
32,Command
33,Statement Opinion
34,Command
35,Statement Opinion
36,Disagreement
37,Statement Non Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Non Opinion
41,Statement Opinion
42,Statement Opinion
43,Backchannel
44,Statement Non Opinion
45,Statement Opinion
46,Question
47,Answer
48,Acknowledge
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Opinion
7,Statement Opinion
8,Acknowledge
9,Statement Opinion
10,Question
11,Statement Opinion
12,Question
13,Statement Opinion
14,Question
15,Statement Opinion
16,Question
17,Statement Opinion
18,Statement Opinion
19,Question
20,Statement Opinion
21,Statement Opinion
22,Command
23,Statement Opinion
24,Statement Opinion
25,Question
26,Statement Non Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Opinion
31,Question
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Question
46,Statement Non Opinion
47,Question
48,Statement Opinion
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Opinion
58,Statement Opinion
59,Acknowledge
60,Command
61,Statement Opinion
62,Statement Opinion
63,Question
64,Statement Opinion
65,Question
66,Statement Opinion
67,Question
68,Statement Opinion
69,Question
70,Statement Opinion
71,Statement Opinion
72,Question
73,Statement Opinion
74,Command
75,Statement Opinion
76,Command
77,Statement Opinion
78,Statement Opinion
79,Command
80,Statement Opinion
81,Question
82,Statement Opinion
83,Acknowledge
1,Question
2,Question
3,Statement Non Opinion
4,Statement Opinion
5,Command
6,Statement Opinion
7,Question
8,Statement Opinion
9,Command
10,Statement Non Opinion
11,Question
12,Statement Opinion
13,Statement Opinion
14,Question
15,Statement Opinion
16,Statement Opinion
17,Question
18,Statement Opinion
19,Question
20,Command
21,Acknowledge
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Command
26,Command
27,Command
28,Statement Non Opinion
29,Acknowledge
30,Command
31,Question
32,Command
33,Question
34,Statement Non Opinion
35,Question
1,Statement Opinion
2,Question
3,Statement Opinion
4,Statement Opinion
5,Statement Opinion
6,Statement Opinion
7,Backchannel
8,Statement Non Opinion
9,Question
10,Statement Opinion
11,Statement Non Opinion
12,Statement Opinion
13,Question
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Non Opinion
20,Statement Opinion
21,Statement Opinion
22,Question
23,Statement Non Opinion
24,Question
25,Statement Non Opinion
26,Question
27,Statement Non Opinion
28,Question
29,Statement Opinion
30,Command
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Disagreement
35,Statement Non Opinion
36,Statement Opinion
37,Question
38,Command
39,Disagreement
40,Statement Non Opinion
41,Question
42,Statement Opinion
43,Command
44,Statement Non Opinion
45,Statement Opinion
46,Statement Non Opinion
47,Question
48,Acknowledge
49,Statement Non Opinion
50,Question
51,Statement Non Opinion
52,Backchannel
53,Statement Opinion
54,Statement Non Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Opinion
58,Question
59,Statement Non Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Statement Opinion
64,Statement Opinion
65,Statement Opinion
66,Statement Opinion
67,Statement Opinion
68,Statement Non Opinion
69,Question
70,Statement Opinion
71,Statement Opinion
72,Statement Opinion
73,Statement Opinion
74,Statement Opinion
75,Question
1,- Joey - What time is it? (Question)
2,(Statement Non Opinion)
3,- Joey - This is great isn't it? (Statement Opinion)
4,(Statement Opinion)
5,(Statement Opinion)
6,(Statement Opinion)
7,- Joey - How you doing? (Question)
8,(Answer)
9,"Is that, is that-that's just foam isn't it? (Question)"
10,- Joey - I can't even tell (Statement Non Opinion)
11,(Statement Opinion)
12,(Statement Opinion)
13,- Joey - Don't you think? (Question)
14,- Joey - How you doing? (Question)
15,"Oh, no you know what I did? (Question)"
16,(Statement Non Opinion)
17,(Statement Opinion)
18,What flashlight? (Question)
19,(Statement Non Opinion)
20,- Joey - There's only one isn't there? (Question)
21,(Statement Non Opinion)
22,(Statement Non Opinion)
23,(Agreement)
24,(Statement Non Opinion)
25,- Fey - How's that supposed to make me feel? (Question)
26,(Agreement)
27,- Joey - How could we not think to bring it? (Question)
28,(Statement Opinion)
29,(Question)
30,(Statement Non Opinion)
31,- Joey - Remember? (Question)
32,(Answer)
33,Are you cold? (Question)
34,- Joey - Do you want my jacket? (Question)
35,(Statement Opinion)
36,"Ah, this is great, isn't it? (Statement Opinion)"
37,(Statement Non Opinion)
38,(Statement Opinion)
39,(Statement Opinion)
40,(Statement Opinion)
41,(Statement Opinion)
42,"Oh, I wonder if they can hear me talk or feel the vibrations in the sand when we move around? (Question)"
43,(Statement Non Opinion)
44,Do you want my jacket? (Question)
45,(Command)
46,Are you kidding? (Question)
47,(Statement Non Opinion)
48,(Statement Non Opinion)
49,- Joey - What's the point of coming down here if we just turn around and go home? (Question)
50,(Statement Opinion)
51,(Acknowledge)
52,(Statement Opinion)
53,(Agreement)
54,(Command)
55,(Disagreement)
56,(Statement Opinion)
57,(Statement Opinion)
58,- Joey - Don't you want to see it? (Question)
59,(Answer)
60,Why not? (Question)
61,(Answer)
62,(Statement Opinion)
63,(Statement Opinion)
64,(Statement Non Opinion)
65,(Statement Opinion)
66,(Command)
67,(Statement Non Opinion)
68,(Statement Non Opinion)
69,(Statement Opinion)
70,Pass up what? (Question)
71,(Statement Non Opinion)
72,(Statement Opinion)
73,(Statement Non Opinion)
74,(Statement Opinion)
75,(Statement Opinion)
76,What are you so excited about? (Question)
77,(Statement Opinion)
78,(Statement Non Opinion)
79,(Statement Non Opinion)
80,(Disagreement)
81,(Others)
82,Okay but it's fish who do something none of the other fish do (Statement Opinion)
83,(Statement Non Opinion)
84,- Joey - There's mystery here and magic (Statement Opinion)
85,(Statement Opinion)
86,(Statement Opinion)
87,(Answer)
88,For real? (Question)
89,(Answer)
90,(Statement Opinion)
91,(Statement Non Opinion)
92,(Statement Non Opinion)
93,(Statement Non Opinion)
94,(Statement Non Opinion)
95,(Statement Non Opinion)
96,(Statement Non Opinion)
97,(Statement Opinion)
98,(Statement Non Opinion)
99,(Statement Opinion)
100,(Statement Opinion)
101,(Statement Opinion)
102,(Command)
103,(Question)
104,- Joey - Is that? (Question)
105,(Question)
106,(Statement Opinion)
107,(Statement Opinion)
108,(Command)
109,(Command)
110,(Statement Non Opinion)
111,(Statement Non Opinion)
112,(Statement Non Opinion)
113,(Statement Non Opinion)
114,(Statement Non Opinion)
115,(Statement Non Opinion)
116,(Statement Non Opinion)
117,(Statement Non Opinion)
118,(Statement Opinion)
119,(Statement Opinion)
120,(Statement Opinion)
121,(Statement Non Opinion)
122,(Statement Non Opinion)
123,- Joey - They just turn as one and start the swim that brings them here to this place (Statement Non Opinion)
124,(Statement Opinion)
125,(Statement Opinion)
126,(Statement Non Opinion)
127,(Statement Non Opinion)
128,Well so what do you think? (Question)
129,About what? (Question)
130,(Statement Non Opinion)
131,(Statement Opinion)
1,Question
2,Question
3,Statement Non Opinion
4,Statement Opinion
